"Time (s)","Sound pressure level (dB)"
3.702089158E1,6.394315734E1
3.712738321E1,6.617614548E1
3.723039525E1,6.454437906E1
3.733456942E1,6.479360863E1
3.743740300E1,6.085251019E1
3.754401863E1,6.368732265E1
3.764735292E1,6.377865855E1
3.774963425E1,6.390409791E1
3.785493008E1,6.307117744E1
3.795928121E1,6.475871564E1
3.806421892E1,6.498263589E1
3.816563592E1,6.417707418E1
3.826889121E1,6.351076712E1
3.837066442E1,6.729016950E1
3.847149950E1,6.706757407E1
3.857721029E1,6.870836953E1
3.868141433E1,6.797302152E1
3.878295233E1,6.795877056E1
3.888949833E1,6.534771123E1
3.899471333E1,6.520795914E1
3.909843721E1,6.806921285E1
3.920498092E1,6.848074675E1
3.931150175E1,6.568093014E1
3.941537667E1,6.698435747E1
3.951770533E1,6.828638440E1
3.962265879E1,6.600021778E1
3.972735167E1,6.625985998E1
3.983035517E1,6.583712862E1
3.993236008E1,6.276720300E1
4.003417267E1,7.150265358E1
4.013997725E1,7.324745545E1
4.024650983E1,6.866206574E1
4.034922525E1,6.556839311E1
4.045100292E1,6.928857960E1
4.055665337E1,6.776596504E1
4.065949696E1,6.574388751E1
4.076137854E1,6.818321811E1
4.086647483E1,6.617758105E1
4.097037783E1,6.787369405E1
4.107609963E1,6.886021524E1
4.118149575E1,6.655026698E1
4.128361587E1,6.405047292E1
4.138510000E1,6.425518370E1
4.149164979E1,6.262951974E1
4.159826346E1,6.515959940E1
4.170058163E1,6.391522297E1
4.180488329E1,6.175798568E1
4.191142796E1,6.271462629E1
4.201563446E1,6.454439085E1
4.211761921E1,6.746436908E1
4.221994029E1,6.619524019E1
4.232203108E1,7.227344127E1
4.242852588E1,7.086184824E1
4.253269979E1,6.869067293E1
4.263476608E1,6.631674638E1
4.273653008E1,6.768603932E1
4.283893100E1,6.566293044E1
4.294466679E1,6.730779576E1
4.304988554E1,6.706790781E1
4.315194000E1,6.671800098E1
4.325351225E1,6.385373700E1
4.335966775E1,6.654862088E1
4.346616683E1,6.469251990E1
4.356895158E1,6.380126309E1
4.367218579E1,6.315965869E1
4.377644046E1,6.240509450E1
4.388215129E1,6.216962557E1
4.398396667E1,6.183465890E1
4.408610054E1,6.556606746E1
4.418771933E1,6.302425773E1
4.429298533E1,6.202301557E1
4.439944021E1,6.353964252E1
4.450321167E1,6.324543048E1
4.460489571E1,6.355448898E1
4.471142142E1,6.613649894E1
4.481807421E1,6.388599677E1
4.492012904E1,6.782224254E1
4.502174917E1,6.716034273E1
4.512851946E1,6.450708756E1
4.523499508E1,6.710578060E1
4.533705433E1,6.803654818E1
4.543887729E1,6.800134330E1
4.554550117E1,6.785376904E1
4.565210171E1,6.509846918E1
4.575427233E1,6.517221427E1
4.585659488E1,6.496071033E1
4.596316162E1,6.428988082E1
4.606912229E1,6.795365116E1
4.617122096E1,6.784698237E1
4.627292454E1,6.583261389E1
4.637884750E1,6.521455550E1
4.648494404E1,6.301291216E1
4.658830596E1,6.602759683E1
4.668992467E1,6.314393290E1
4.679629150E1,6.490205915E1
4.690287567E1,6.406996737E1
4.700531950E1,6.323732959E1
4.710694842E1,6.535065103E1
4.720955604E1,6.779379846E1
4.731610187E1,6.798270133E1
4.742241217E1,6.685957597E1
4.752402271E1,6.437250600E1
4.762640921E1,6.448024658E1
4.773293792E1,6.534505739E1
4.783962383E1,6.486124502E1
4.794287263E1,6.201689882E1
4.804944850E1,6.706809422E1
4.815581088E1,6.837207335E1
4.825802454E1,6.652255079E1
4.836454663E1,6.608800691E1
4.846964292E1,6.558754410E1
4.857342658E1,6.574488078E1
4.867744346E1,6.311725253E1
4.878317250E1,6.832644034E1
4.888845475E1,6.859684930E1
4.899056367E1,6.864353210E1
4.909220879E1,6.757050266E1
4.919870017E1,6.917067991E1
4.930515633E1,6.811284986E1
4.940763938E1,7.155958866E1
4.950924033E1,6.893799126E1
4.961573075E1,6.842983387E1
4.971744138E1,6.835080286E1
4.982286879E1,6.735271942E1
4.992468158E1,6.654565893E1
5.002631537E1,6.574785716E1
5.013236958E1,6.519752826E1
5.023888750E1,6.503776125E1
5.034183862E1,6.461055064E1
5.044731650E1,6.622586280E1
5.054938921E1,6.773018122E1
5.065594187E1,6.581760846E1
5.076139950E1,6.715852948E1
5.086667388E1,6.604763724E1
5.097319575E1,6.768962707E1
5.107566063E1,6.516291997E1
5.117721542E1,6.626111243E1
5.128321608E1,6.665828367E1
5.138975650E1,6.731068936E1
5.149263154E1,6.598893901E1
5.159422654E1,6.488028837E1
5.169984746E1,6.492124967E1
5.180636367E1,6.585989597E1
5.190976054E1,6.777203051E1
5.201623746E1,6.697978712E1
5.212277771E1,6.614639427E1
5.222480313E1,6.807950462E1
5.232671808E1,6.676824320E1
5.242828829E1,6.743304144E1
5.253429942E1,6.842613971E1
5.264086354E1,6.987609234E1
5.274375987E1,6.965377612E1
5.284600338E1,6.757845734E1
5.295253775E1,6.571682683E1
5.305858996E1,6.865071352E1
5.316074400E1,6.343753552E1
5.326505083E1,6.444792952E1
5.336787200E1,6.447504030E1
5.347432808E1,6.431826790E1
5.357773167E1,6.426409458E1
5.367941937E1,6.345788473E1
5.378523421E1,6.252860618E1
5.389184154E1,6.459684913E1
5.399485175E1,6.423055197E1
5.409647096E1,6.578370324E1
5.420296796E1,6.345275458E1
5.430918354E1,6.371152198E1
5.441195696E1,6.160833640E1
5.451427508E1,6.261593499E1
5.462072713E1,6.330125332E1
5.472697467E1,6.354986522E1
5.482893221E1,6.534452584E1
5.493060533E1,6.358088921E1
5.503718350E1,6.365148236E1
5.514370596E1,6.351728886E1
5.524599200E1,6.085994913E1
5.534763542E1,6.208997677E1
5.545416021E1,6.343623066E1
5.556079508E1,6.340507184E1
5.566304971E1,6.352969676E1
5.576470504E1,6.577087922E1
5.587128612E1,6.529298623E1
5.597776908E1,6.511192461E1
5.608008567E1,6.485648208E1
5.618172567E1,6.587580276E1
5.628823954E1,6.664471055E1
5.639441079E1,6.776230082E1
5.649720546E1,6.909086823E1
5.659877483E1,6.860510655E1
5.670098975E1,6.862167253E1
5.680747958E1,6.589402307E1
5.691222008E1,6.817326761E1
5.701433083E1,6.641976785E1
5.711589475E1,6.442947983E1
5.722208833E1,6.533769106E1
5.732854017E1,6.340667471E1
5.743129804E1,6.369669898E1
5.753295929E1,6.128549856E1
5.763877617E1,6.682208375E1
5.774541833E1,6.391783689E1
5.784830900E1,6.195381601E1
5.795001446E1,6.210952103E1
5.805549621E1,6.298671968E1
5.816213029E1,6.257987098E1
5.826537079E1,6.449971293E1
5.836713500E1,6.405021692E1
5.847209425E1,6.551958236E1
5.857783037E1,6.631874176E1
5.868235233E1,6.636365303E1
5.878406612E1,6.453461486E1
5.889052758E1,6.590580698E1
5.899709213E1,6.520901293E1
5.909939642E1,6.399155662E1
5.920112554E1,6.348452555E1
5.930768221E1,6.408823977E1
5.941292729E1,6.478658036E1
5.951640596E1,6.471643656E1
5.961822492E1,6.511001971E1
5.972434771E1,6.462282242E1
5.983085304E1,6.364759322E1
5.993348713E1,6.288348368E1
6.003525312E1,6.067351965E1
6.013746646E1,6.149410093E1
6.024399317E1,6.253475225E1
6.035050088E1,6.380417251E1
6.045214450E1,6.421620454E1
6.055623250E1,6.291122173E1
6.066050496E1,6.495852780E1
6.076620867E1,6.804507345E1
6.086916337E1,6.535752979E1
6.097570633E1,6.388605445E1
6.108234325E1,6.316002907E1
6.118447746E1,6.398268177E1
6.128607287E1,6.335808110E1
6.139250788E1,6.153550791E1
6.149779096E1,6.336950672E1
6.160141871E1,6.502741845E1
6.170306187E1,6.364750667E1
6.180962162E1,6.417308594E1
6.191620067E1,6.565866683E1
6.201841092E1,6.341278528E1
6.212010021E1,6.320291704E1
6.222637237E1,6.530837473E1
6.232950379E1,6.531557175E1
6.243341375E1,6.655461715E1
6.253542992E1,6.717164408E1
6.263709900E1,6.645012901E1
6.274309046E1,6.620516472E1
6.284964342E1,6.637872517E1
6.295225283E1,6.511622361E1
6.305418083E1,6.652407518E1
6.316066717E1,6.605971817E1
6.326393712E1,6.631208494E1
6.336931937E1,6.670349025E1
6.347103617E1,6.400013838E1
6.357571592E1,6.375797268E1
6.368154967E1,6.232935252E1
6.378611571E1,6.418146260E1
6.388799804E1,6.279203409E1
6.399398400E1,6.429884907E1
6.410050263E1,6.223286261E1
6.420331742E1,6.432331548E1
6.430498492E1,6.673731236E1
6.441112592E1,6.595830674E1
6.451607012E1,6.527565856E1
6.462019908E1,6.704012203E1
6.472195637E1,6.713711072E1
6.482842325E1,6.808285528E1
6.493500329E1,6.629956013E1
6.503730558E1,7.019496557E1
6.514158654E1,7.319258712E1
6.524806792E1,7.110598558E1
6.535227896E1,7.030006241E1
6.545430679E1,6.935601838E1
6.555592508E1,6.639872300E1
6.565859317E1,6.566095063E1
6.576137113E1,6.316621144E1
6.586789879E1,6.376120270E1
6.597128467E1,6.565246575E1
6.607298400E1,6.514702536E1
6.617555783E1,6.313572796E1
6.628126450E1,6.597000742E1
6.638642604E1,6.359676960E1
6.648828946E1,6.368852132E1
6.659000663E1,6.419670735E1
6.669263188E1,6.432984286E1
6.679901092E1,6.919865475E1
6.690335221E1,6.916990307E1
6.700527579E1,6.614536594E1
6.711275021E1,6.696448781E1
6.721841733E1,6.676878230E1
6.732213717E1,6.515413080E1
6.742385133E1,6.165187361E1
6.752939012E1,5.997218002E1
6.763081900E1,5.966729620E1
6.773349213E1,6.302823771E1
6.783928604E1,6.099660026E1
6.794106937E1,6.225880313E1
6.804656133E1,6.557091250E1
6.815313946E1,6.633378747E1
6.825638525E1,6.724441114E1
6.835808075E1,6.634217423E1
6.846279717E1,6.719750551E1
6.856565087E1,6.753590952E1
6.867148383E1,6.401425876E1
6.877343896E1,6.589799903E1
6.887504596E1,6.537031444E1
6.898132717E1,6.537481195E1
6.908782725E1,6.460582883E1
6.919052567E1,6.802141686E1
6.929725529E1,6.400241304E1
6.939954650E1,6.642384664E1
6.950544342E1,6.672295220E1
6.960746850E1,6.289404658E1
6.971156842E1,6.400297428E1
6.981502346E1,6.328191317E1
6.992157021E1,6.288963986E1
7.002439262E1,6.128019921E1
7.012614179E1,5.908488663E1
7.023269483E1,6.304111830E1
7.033942142E1,6.128377832E1
7.044142358E1,6.523223207E1
7.054320654E1,6.768958666E1
7.064583267E1,6.584036446E1
7.075239308E1,6.788168739E1
7.085654358E1,6.660239246E1
7.095854183E1,6.806179414E1
7.106017912E1,6.746582354E1
7.116659067E1,6.925627755E1
7.127011712E1,6.966245344E1
7.137544167E1,6.864717917E1
7.147717217E1,6.679807551E1
7.158331350E1,6.509230887E1
7.168703917E1,6.591732772E1
7.179262483E1,6.694665790E1
7.189920413E1,6.553989054E1
7.200086813E1,6.805273931E1
7.210748487E1,6.789447966E1
7.220960875E1,6.941304984E1
7.231625771E1,6.973740197E1
7.242042292E1,6.742514584E1
7.252654888E1,6.545532778E1
7.262880742E1,6.418410588E1
7.273537913E1,6.425198074E1
7.284152238E1,7.121332377E1
7.294352950E1,6.715097330E1
7.304518646E1,6.370290608E1
7.315175183E1,6.554704556E1
7.325836479E1,6.646753821E1
7.336059354E1,6.442143155E1
7.346221917E1,6.454293786E1
7.356878017E1,6.650977206E1
7.367520271E1,6.497257136E1
7.377745671E1,6.508864651E1
7.387913821E1,6.529443357E1
7.398508712E1,6.668426772E1
7.408950954E1,6.569134111E1
7.419261337E1,6.617894428E1
7.429464104E1,6.523325729E1
7.439631242E1,6.557774311E1
7.450289471E1,6.730619726E1
7.460851917E1,6.725046944E1
7.471176667E1,6.751839570E1
7.481827188E1,6.845955658E1
7.492477962E1,6.765905934E1
7.502665988E1,6.944082111E1
7.512870867E1,6.727752081E1
7.523037000E1,6.694928517E1
7.533582067E1,6.784490960E1
7.544190938E1,6.736793388E1
7.554374146E1,6.815394752E1
7.564585200E1,6.800321405E1
7.574743350E1,6.760014519E1
7.585396058E1,6.867784515E1
7.596044663E1,6.507560145E1
7.606284042E1,6.702064283E1
7.616448592E1,6.375927065E1
7.627112237E1,6.563948603E1
7.637780058E1,6.790498970E1
7.647983958E1,6.805705892E1
7.658149912E1,6.747398871E1
7.668811100E1,6.827038105E1
7.679474129E1,6.959630014E1
7.689681404E1,6.584668122E1
7.699849404E1,6.721234571E1
7.710511008E1,6.514310373E1
7.721163175E1,6.579359534E1
7.731382513E1,6.717971694E1
7.741814108E1,6.484898052E1
7.752022538E1,6.576498683E1
7.762674921E1,6.598585243E1
7.772881596E1,6.653291335E1
7.783099717E1,6.747854119E1
7.793332488E1,6.908551041E1
7.803734721E1,6.703112522E1
7.814386221E1,6.681953516E1
7.824596250E1,6.824954578E1
7.834808542E1,6.786888759E1
7.845040929E1,6.590669559E1
7.855442896E1,6.444925523E1
7.866092163E1,6.806287330E1
7.876303192E1,6.865531421E1
7.886508871E1,6.723708720E1
7.896676237E1,6.593033900E1
7.907148833E1,6.637811197E1
7.917624137E1,6.848852223E1
7.928005763E1,6.700861166E1
7.938226704E1,6.604223713E1
7.948458654E1,6.374872811E1
7.958864492E1,6.332572734E1
7.969255833E1,6.337582599E1
7.979718471E1,6.681991768E1
7.989931113E1,6.735233617E1
8.000096167E1,6.388966317E1
8.010575404E1,6.405061423E1
8.021206921E1,6.264098893E1
8.031639746E1,6.545750660E1
8.041803200E1,6.318846541E1
8.052465817E1,6.605983601E1
8.062873229E1,6.825695252E1
8.073340725E1,6.460515789E1
8.083506587E1,6.868295129E1
8.093741171E1,6.564814006E1
8.104280983E1,6.381535164E1
8.114841675E1,6.592709791E1
8.125058175E1,6.648231376E1
8.135217250E1,6.591092254E1
8.145872117E1,6.651955932E1
8.156205267E1,6.848532389E1
8.166563096E1,6.779500889E1
8.176763112E1,6.681950460E1
8.186920196E1,6.633724426E1
8.197000258E1,6.518719709E1
8.207653192E1,6.563134996E1
8.218271058E1,6.248686017E1
8.228472029E1,6.308462733E1
8.238633200E1,6.471993597E1
8.248941642E1,6.366072387E1
8.259531750E1,6.629426788E1
8.269985229E1,6.862112878E1
8.280190150E1,6.687466171E1
8.290410129E1,6.687110187E1
8.300931804E1,6.734109885E1
8.311203675E1,6.644940496E1
8.321696567E1,6.559631085E1
8.331896592E1,6.975675832E1
8.342066054E1,6.715619412E1
8.352665117E1,6.638695881E1
8.363318929E1,6.656103290E1
8.373603008E1,6.926873042E1
8.383779037E1,6.886428344E1
8.394432429E1,6.821882117E1
8.405087608E1,6.615333073E1
8.415306979E1,6.772338165E1
8.425740121E1,6.644097317E1
8.436398592E1,6.665592044E1
8.447011929E1,6.558608286E1
8.457239296E1,6.518941632E1
8.467886358E1,6.640211095E1
8.478465104E1,6.947709657E1
8.488706479E1,6.777145554E1
8.498936354E1,6.739598180E1
8.509462921E1,6.695838556E1
8.520108425E1,6.910493600E1
8.530421475E1,6.758997716E1
8.540593383E1,6.877779611E1
8.551249696E1,6.645006082E1
8.561877392E1,6.783051863E1
8.572119558E1,6.352211216E1
8.582283300E1,6.426069810E1
8.592938337E1,6.416738247E1
8.603540725E1,6.460244240E1
8.613827212E1,6.396677424E1
8.623987358E1,6.635265339E1
8.634544383E1,6.791857570E1
8.645070671E1,6.500761594E1
8.655532438E1,6.592122240E1
8.666156942E1,6.598697163E1
8.676817833E1,6.616998563E1
8.687224658E1,6.434154335E1
8.697380204E1,6.450793020E1
8.708035971E1,6.345980336E1
8.718536617E1,6.433410667E1
8.728933317E1,6.321648540E1
8.739098475E1,6.329605507E1
8.749746204E1,6.365877732E1
8.760207525E1,6.366718337E1
8.770638775E1,6.346011537E1
8.780808163E1,6.253319154E1
8.791517054E1,6.295791361E1
8.802150246E1,6.317890914E1
8.812337608E1,6.233969712E1
8.822501129E1,6.395118590E1
8.833153742E1,6.671776374E1
8.843540146E1,6.445569751E1
8.854043037E1,6.508641317E1
8.864705017E1,6.349461604E1
8.875365933E1,6.557285940E1
8.885732071E1,6.331871332E1
8.895896988E1,6.175680641E1
8.906552154E1,6.235959534E1
8.916783204E1,6.254179270E1
8.927425204E1,6.473526859E1
8.937596583E1,6.389535693E1
8.948247487E1,6.368372972E1
8.958910342E1,6.354747274E1
8.969132254E1,6.396971517E1
8.979302371E1,6.304218395E1
8.989581579E1,6.284312730E1
9.000000808E1,6.261965411E1
9.010635137E1,6.196479163E1
9.020844767E1,6.263386943E1
9.031007083E1,6.435644015E1
9.041259596E1,6.662633480E1
9.051921233E1,6.515600769E1
9.062353317E1,6.613415399E1
9.072554429E1,6.513995756E1
9.082785992E1,6.492274299E1
