"Time (s)","Sound pressure level (dB)"
1.056566587E1,5.581465936E1
1.067201925E1,5.644761934E1
1.077696117E1,5.538476842E1
1.088237292E1,5.633323360E1
1.098719537E1,5.551168306E1
1.109372550E1,5.636233082E1
1.120023992E1,5.631336653E1
1.130609025E1,5.510193206E1
1.140774008E1,5.581425008E1
1.151009658E1,5.619245384E1
1.161657704E1,5.558581413E1
1.172127350E1,5.675334759E1
1.182338612E1,5.639293201E1
1.192670717E1,5.535449022E1
1.202977850E1,5.615581034E1
1.213458621E1,5.547881117E1
1.224056450E1,5.657383966E1
1.234339471E1,5.466091935E1
1.244515825E1,5.729083314E1
1.254979621E1,5.721692123E1
1.265572467E1,5.717727018E1
1.275987117E1,5.613264167E1
1.286640704E1,5.575516572E1
1.297192500E1,5.576069816E1
1.307641258E1,5.624734191E1
1.317813087E1,5.512202220E1
1.328451092E1,5.536841477E1
1.339017462E1,5.619114719E1
1.349311900E1,5.556448452E1
1.359464046E1,5.490712720E1
1.369760142E1,5.529970839E1
1.380395658E1,5.428639564E1
1.390742254E1,5.596705214E1
1.400991825E1,5.589572867E1
1.411210767E1,5.619077385E1
1.421865233E1,5.496578899E1
1.432474404E1,5.592841756E1
1.442850425E1,5.565468503E1
1.453503646E1,5.557592502E1
1.463844542E1,5.676051101E1
1.474389113E1,5.554215217E1
1.484568038E1,5.684423327E1
1.495041750E1,5.588020264E1
1.505302083E1,5.926966160E1
1.515874071E1,5.649035164E1
1.526120775E1,5.695270937E1
1.536291046E1,5.724785503E1
1.546774483E1,5.626359510E1
1.557413033E1,5.524110009E1
1.567651321E1,5.644801569E1
1.577856550E1,5.663464117E1
1.588026167E1,5.574194705E1
1.598679137E1,5.603589159E1
1.609320112E1,5.676569703E1
1.619571704E1,5.691445453E1
1.629747158E1,5.609206477E1
1.640399833E1,5.580546779E1
1.650973079E1,5.470854133E1
1.661297900E1,5.509132670E1
1.671475033E1,5.582976791E1
1.682137454E1,5.673045029E1
1.692671817E1,5.584745658E1
1.703021154E1,5.683949368E1
1.713186875E1,5.593426975E1
1.723835225E1,5.747859426E1
1.734483758E1,5.759350923E1
1.744747671E1,5.759690086E1
1.755343075E1,5.879559081E1
1.766004342E1,5.799575623E1
1.776254679E1,5.995893180E1
1.786636446E1,5.768571281E1
1.797323413E1,5.723162511E1
1.807961725E1,5.676107394E1
1.818177462E1,5.737764548E1
1.828334142E1,5.852106742E1
1.838980108E1,5.774606998E1
1.849338750E1,5.680013795E1
1.859705337E1,5.522347798E1
1.869913950E1,5.841648484E1
1.880087808E1,5.666501546E1
1.890634954E1,5.659012236E1
1.901050788E1,5.757903016E1
1.911447167E1,5.679305033E1
1.921980612E1,5.648894049E1
1.932478079E1,5.751382631E1
1.942847729E1,5.985118457E1
1.953356162E1,5.839561120E1
1.963533188E1,5.970453935E1
1.974174787E1,5.651320762E1
1.984604154E1,5.687226086E1
1.994881771E1,5.798412838E1
2.005102150E1,5.787960080E1
2.015269363E1,5.645861166E1
2.025901525E1,5.632136172E1
2.036280283E1,5.772044528E1
2.046632912E1,5.894185558E1
2.057254129E1,5.864041235E1
2.067593362E1,5.773010175E1
2.078241471E1,5.692410636E1
2.088546817E1,5.662602037E1
2.098714654E1,5.655212858E1
2.109380050E1,5.681790103E1
2.119891521E1,5.648615031E1
2.130079000E1,5.731052261E1
2.140284062E1,5.624027504E1
2.150459475E1,5.700517923E1
2.161048175E1,5.629793014E1
2.171699492E1,5.711319200E1
2.181998842E1,5.664396575E1
2.192528542E1,5.699270735E1
2.202710712E1,5.609212536E1
2.213355379E1,5.747089114E1
2.223878633E1,5.632847776E1
2.234473033E1,5.775918856E1
2.245117379E1,5.604677124E1
2.255433067E1,5.779163138E1
2.265615321E1,5.661447518E1
2.276161262E1,5.676385241E1
2.286475542E1,5.896435806E1
2.296975571E1,5.816073012E1
2.307246383E1,5.990135044E1
2.317816350E1,5.928037851E1
2.328517783E1,5.941141568E1
2.338886875E1,5.871960552E1
2.349251075E1,5.775731016E1
2.359842258E1,5.985129563E1
2.370399092E1,6.001950342E1
2.381043521E1,5.859734319E1
2.391694692E1,6.003640897E1
2.402299921E1,5.889187003E1
2.412467717E1,6.045407812E1
2.422736875E1,6.032639385E1
2.433390521E1,6.017083257E1
2.443828112E1,5.982680482E1
2.454024454E1,5.891216356E1
2.464195667E1,5.932600695E1
2.474611900E1,5.894399541E1
2.485297746E1,5.818667270E1
2.495744758E1,5.955108278E1
2.505907508E1,5.833323155E1
2.516567171E1,5.949223570E1
2.527214679E1,5.873216506E1
2.537474262E1,5.816123868E1
2.547632862E1,5.779082250E1
2.558275142E1,5.745204079E1
2.568663179E1,5.862894102E1
2.578997304E1,5.855787789E1
2.589210533E1,6.018632442E1
2.599380521E1,5.740395368E1
2.609907458E1,5.812228238E1
2.620563229E1,5.991785048E1
2.631053492E1,5.753157239E1
2.641698938E1,5.708933169E1
2.652348938E1,5.840445579E1
2.662637183E1,5.829801700E1
2.672820413E1,5.802530127E1
2.683289946E1,5.729696702E1
2.693505662E1,5.818298376E1
2.703939179E1,5.610996538E1
2.714377958E1,5.612587498E1
2.724535700E1,5.721451323E1
2.735022475E1,5.823248932E1
2.745666779E1,5.868595020E1
2.756089129E1,5.746964039E1
2.766583175E1,5.769055028E1
2.777232425E1,5.713291117E1
2.787799229E1,5.853823193E1
2.797956333E1,5.753501938E1
2.808604321E1,6.228384096E1
2.819247746E1,5.950896802E1
2.829513729E1,5.624831813E1
2.839940992E1,5.796808297E1
2.850589133E1,5.611921368E1
2.861214833E1,5.605662176E1
2.871379121E1,5.582585737E1
2.882030087E1,5.695024238E1
2.892681717E1,5.684079284E1
2.902938496E1,5.733803222E1
2.913358392E1,5.747584863E1
2.923886275E1,5.799035173E1
2.934453096E1,5.847871172E1
2.944654379E1,5.741460897E1
2.954893704E1,5.720521953E1
2.965542125E1,5.768353569E1
2.976161446E1,5.802049467E1
2.986372779E1,5.545846367E1
2.996543446E1,5.539225289E1
3.007195617E1,5.635737256E1
3.017388621E1,5.733063106E1
3.027904554E1,5.669477560E1
3.038107533E1,5.754646337E1
3.048704371E1,5.730002666E1
3.059358887E1,5.784436788E1
3.069815642E1,5.560083107E1
3.079986446E1,5.672763384E1
3.090171221E1,5.698986511E1
3.100813621E1,5.696729794E1
3.111344746E1,5.689423475E1
3.121549179E1,5.690822806E1
3.131721004E1,5.720135647E1
3.142371638E1,5.705201904E1
3.152660796E1,5.699105302E1
3.163079467E1,5.815566965E1
3.173278704E1,6.003614857E1
3.183453504E1,5.776701710E1
3.193876600E1,5.734408654E1
3.204533500E1,5.579685522E1
3.214989846E1,5.634741400E1
3.225175258E1,5.790909268E1
3.235820371E1,5.859782224E1
3.246464446E1,5.660220792E1
3.256707517E1,5.664022627E1
3.266878550E1,5.738893008E1
3.277359067E1,5.674549454E1
3.287937208E1,5.726538702E1
3.298420612E1,5.805461985E1
3.308591508E1,5.713972100E1
3.318840642E1,5.608784999E1
3.329162746E1,5.663200790E1
3.339757579E1,5.678933303E1
3.350155542E1,5.744790978E1
3.360463458E1,5.840601595E1
3.371051192E1,5.744169108E1
3.381675250E1,5.865324948E1
3.391876308E1,5.792808769E1
3.402058300E1,5.686449453E1
3.412530421E1,5.845170156E1
3.423182367E1,5.702519871E1
3.433598525E1,5.717366995E1
3.443768763E1,5.856657401E1
3.454411058E1,5.666823080E1
3.465050679E1,5.738176385E1
3.475310287E1,5.802163188E1
3.485867021E1,5.762204522E1
3.496510996E1,5.855268558E1
3.507018921E1,5.767285478E1
3.517449250E1,5.665332233E1
3.528092462E1,5.891582553E1
3.538539712E1,5.700182875E1
3.548737038E1,5.755927381E1
3.558916067E1,5.670675611E1
3.569179179E1,5.692490079E1
3.579822721E1,5.786662990E1
3.590267646E1,5.807940172E1
3.600471617E1,5.880127802E1
3.610971112E1,5.862884815E1
3.621162221E1,5.724798964E1
3.631827283E1,5.911310790E1
3.642351613E1,5.770627417E1
3.653003021E1,5.748119837E1
3.663651150E1,5.877269072E1
3.673902437E1,5.722079752E1
3.684073933E1,5.850455829E1
3.694504050E1,5.810425613E1
3.705160054E1,5.849253315E1
3.715617967E1,5.816790217E1
3.725788946E1,5.628295717E1
3.736442833E1,5.822477627E1
3.747100746E1,5.941020429E1
3.757337575E1,5.926711537E1
3.767988333E1,5.984002774E1
3.778510104E1,5.698212610E1
3.788858779E1,5.631722869E1
3.799274562E1,5.689603335E1
3.809922050E1,5.911910457E1
3.820563454E1,5.750933294E1
3.831046975E1,5.805542859E1
3.841683483E1,5.751568848E1
3.852287696E1,5.930312490E1
3.862460896E1,5.874410648E1
3.872699967E1,5.849115023E1
3.883118525E1,5.836607789E1
3.893388963E1,5.805870280E1
3.903981358E1,6.156024540E1
3.914187225E1,6.032795127E1
3.924688937E1,6.004762887E1
3.935334917E1,5.850216622E1
3.945881663E1,5.724993308E1
3.956051292E1,5.770242568E1
3.966705150E1,5.800515908E1
3.977351013E1,5.829428621E1
3.987594308E1,5.705018169E1
3.997764225E1,5.833396968E1
4.008420717E1,5.858902471E1
4.018766496E1,5.751169978E1
4.029117467E1,5.813119797E1
4.039337796E1,6.050648614E1
4.049503550E1,5.706804587E1
4.060007008E1,5.789978265E1
4.070657279E1,5.885973999E1
4.081055012E1,6.113881174E1
4.091296254E1,6.004103606E1
4.101926521E1,6.930307180E1
4.112561588E1,5.992308334E1
4.122774471E1,6.420407776E1
4.132935475E1,6.661058347E1
4.143255908E1,6.462511333E1
4.153903900E1,6.471740149E1
4.164290629E1,5.877236529E1
4.174493979E1,5.756675464E1
4.184660837E1,5.998814800E1
4.195276129E1,5.716264560E1
4.205774983E1,5.857006975E1
4.216024037E1,5.974377618E1
4.226572225E1,5.716050076E1
4.236901542E1,5.860121544E1
4.247146358E1,5.808452257E1
4.257734950E1,5.690727871E1
4.267934963E1,5.741560608E1
4.278105467E1,5.848856278E1
4.288756425E1,5.750934304E1
4.299209604E1,5.840148258E1
4.309460600E1,5.844932441E1
4.319662787E1,5.848915619E1
4.330304913E1,5.933291013E1
4.340461550E1,5.855997598E1
4.351043371E1,5.802152978E1
4.361380837E1,5.827528269E1
4.371553258E1,5.935155173E1
4.382204187E1,5.966255246E1
4.392850046E1,5.922348587E1
4.403092558E1,5.849017264E1
4.413266792E1,5.826453334E1
4.423919125E1,5.974989572E1
4.434173171E1,5.941881719E1
4.444821604E1,6.058329292E1
4.454985079E1,5.984210960E1
4.465655271E1,5.914226061E1
4.475977858E1,5.883228208E1
4.486522200E1,6.063275934E1
4.496692975E1,5.909986269E1
4.507344317E1,5.862926148E1
4.517993517E1,5.761095891E1
4.528248004E1,5.834542976E1
4.538411054E1,5.870105417E1
4.549062350E1,5.982262859E1
4.559715808E1,5.893339726E1
4.569964775E1,6.147938064E1
4.580128308E1,6.132494432E1
4.590501996E1,6.072722905E1
4.601050258E1,5.939124566E1
4.611686704E1,5.712306527E1
4.621919017E1,5.767507982E1
4.632563913E1,5.552025890E1
4.643184804E1,5.786748837E1
4.653400171E1,5.801996212E1
4.663564112E1,6.083562208E1
4.674212862E1,5.969902210E1
4.684861663E1,5.931872867E1
4.695117167E1,5.994630154E1
4.705569687E1,6.003863102E1
4.715760500E1,5.887966612E1
4.726408996E1,6.087897914E1
4.736859846E1,6.198325043E1
4.747518867E1,6.135756185E1
4.758173446E1,5.848183939E1
4.768545767E1,5.892216628E1
4.778714467E1,5.881242260E1
4.789365096E1,5.636363022E1
4.799645662E1,5.690064995E1
4.810263838E1,5.988789531E1
4.820692017E1,5.881661927E1
4.830990021E1,5.921693345E1
4.841618454E1,5.953588402E1
4.852243771E1,6.158940532E1
4.862898500E1,5.836720611E1
4.873488550E1,5.786560137E1
4.883682129E1,5.852890048E1
4.893870925E1,5.955875625E1
4.904517558E1,6.176965284E1
4.915121679E1,5.989182451E1
4.925399846E1,5.807043711E1
4.935582971E1,5.991392507E1
4.945666437E1,6.008697385E1
4.956309042E1,5.918237845E1
4.966943750E1,5.857035744E1
4.977138754E1,6.006024919E1
4.987675121E1,5.967161981E1
4.998132754E1,6.008045998E1
5.008774287E1,6.159623653E1
5.019028496E1,5.856818310E1
5.029676517E1,6.022206527E1
5.040318671E1,5.859599467E1
5.050566104E1,6.118052623E1
5.061048129E1,6.115305082E1
5.071701450E1,6.058087715E1
5.082064996E1,5.878975188E1
5.092283554E1,5.776579224E1
5.102451633E1,5.930170180E1
5.113088775E1,5.820625942E1
5.123703046E1,6.105304106E1
5.134001700E1,6.152295494E1
5.144412229E1,6.014013766E1
5.155075979E1,5.870067417E1
5.165510971E1,5.917351431E1
5.175710217E1,6.032366346E1
5.185885471E1,5.870411597E1
5.196534862E1,5.880267065E1
5.207122296E1,6.008772857E1
5.217438088E1,6.154159166E1
5.227600683E1,6.137122252E1
5.237822438E1,5.980102728E1
5.248366971E1,5.956594321E1
5.258966917E1,6.023504798E1
5.269172892E1,6.013359705E1
5.279672667E1,5.950134021E1
5.290319421E1,5.904687195E1
5.300876000E1,5.767488059E1
5.311037921E1,5.925912789E1
5.321313754E1,5.870559635E1
5.331968496E1,5.862342186E1
5.342394121E1,5.836954186E1
5.352605150E1,5.797123257E1
5.362775358E1,5.828207291E1
5.373051808E1,5.906203922E1
5.383646217E1,5.811199164E1
5.394130546E1,5.871725006E1
5.404327550E1,5.723853362E1
5.414503550E1,5.849211256E1
5.424782396E1,5.796115505E1
5.435348471E1,5.834349489E1
5.445859146E1,5.610367483E1
5.456062325E1,5.739823407E1
5.466222483E1,5.508002800E1
5.476523433E1,5.808603588E1
5.487188350E1,5.814800931E1
5.497790767E1,5.852839503E1
5.508541442E1,5.696374042E1
5.518919700E1,5.788077523E1
5.529501162E1,5.661235528E1
5.539657796E1,5.851641190E1
5.550251037E1,5.750802894E1
5.560901796E1,5.713640525E1
5.571222775E1,5.735366185E1
5.581543912E1,5.633073976E1
5.592198921E1,5.732744593E1
5.602735346E1,5.733774787E1
5.612941679E1,5.805587435E1
5.623112675E1,5.624484390E1
5.633505008E1,5.577693473E1
5.643955225E1,5.452271253E1
5.654467742E1,5.718099685E1
5.664677017E1,5.661773466E1
5.674846021E1,5.552593472E1
5.685499779E1,5.694408187E1
5.696147096E1,5.630715090E1
5.706392996E1,5.591382428E1
5.716832342E1,5.681139654E1
5.727479871E1,5.793410832E1
5.738108333E1,5.579585282E1
5.748274792E1,5.755342175E1
5.758920642E1,5.619518105E1
5.769573258E1,5.557686092E1
5.779832200E1,5.746204780E1
5.789996342E1,5.717307830E1
5.800648321E1,5.688564143E1
5.811041125E1,5.635759030E1
5.821547750E1,5.807482511E1
5.831719988E1,5.704618040E1
5.842250467E1,5.688902508E1
5.852892954E1,5.681137058E1
5.863277383E1,5.863224035E1
5.873518692E1,5.925535692E1
5.884177387E1,5.776081437E1
5.894788171E1,5.660768435E1
5.905003237E1,5.653441158E1
5.915159333E1,5.783896577E1
5.925243212E1,5.670428160E1
5.935886929E1,5.707143102E1
5.946519762E1,5.846112967E1
5.956724300E1,5.846175414E1
5.966891112E1,5.612029518E1
5.977531342E1,5.770743693E1
5.988183533E1,5.975995864E1
5.998445717E1,6.107809590E1
6.008842125E1,5.903297757E1
6.019480463E1,5.714021635E1
6.029967825E1,6.047954395E1
6.040164367E1,6.072054726E1
6.050412279E1,5.992974486E1
6.061050271E1,5.733400873E1
6.071686225E1,5.735271127E1
6.081889367E1,5.952696757E1
6.092061838E1,5.973726164E1
6.102707637E1,6.119408952E1
6.113351675E1,5.863126902E1
6.123613500E1,5.848825378E1
6.134256879E1,5.928229660E1
6.144579404E1,6.064644448E1
6.155126246E1,5.915116804E1
6.165536196E1,5.803865125E1
6.176202462E1,5.820005421E1
6.186838742E1,5.940272280E1
6.197043063E1,5.969187322E1
6.207215071E1,5.787520969E1
6.217863442E1,5.709671961E1
6.228199525E1,5.815747718E1
6.238763508E1,5.785291670E1
6.248936833E1,5.757316364E1
6.259586800E1,6.100908582E1
6.270233892E1,6.018970111E1
6.280493013E1,5.968695716E1
6.290964742E1,5.968834412E1
6.301142904E1,5.936025785E1
6.311790417E1,5.795497001E1
6.322258354E1,5.874440721E1
6.332910142E1,5.734485315E1
6.343556775E1,5.750156269E1
6.353926771E1,5.947907861E1
6.364090604E1,5.932628712E1
6.374495733E1,6.034229364E1
6.385015233E1,6.048302613E1
6.395645137E1,5.843847432E1
6.406078933E1,5.904620550E1
6.416339563E1,5.760997306E1
6.426993954E1,5.950868788E1
6.437371592E1,5.802294745E1
6.447604875E1,5.942563284E1
6.457812850E1,5.994584104E1
6.468456238E1,5.954216915E1
6.479094312E1,5.897285439E1
6.489324675E1,5.642365987E1
6.499977225E1,5.637885568E1
6.510599662E1,5.602484817E1
6.521044429E1,5.598226806E1
6.531695017E1,5.663114538E1
6.542309404E1,5.684834343E1
6.552513242E1,5.790629377E1
6.562684250E1,5.801080770E1
6.573065117E1,5.817502792E1
6.583717562E1,5.800578266E1
6.594044179E1,5.458697260E1
6.604361133E1,5.779504110E1
6.614999742E1,5.772536490E1
6.625183796E1,5.586902566E1
6.635769183E1,5.694391147E1
6.645977517E1,5.893361467E1
6.656139404E1,5.971658744E1
6.666786663E1,5.573495604E1
6.677019313E1,5.537160519E1
6.687638629E1,5.682111298E1
6.697861738E1,5.782107424E1
6.708363479E1,5.861907233E1
6.719010329E1,5.756904043E1
6.729220979E1,5.683011344E1
6.739704850E1,5.821927679E1
6.750107771E1,5.655004238E1
6.760635050E1,6.058693174E1
6.771135496E1,5.822085473E1
6.781299579E1,5.946933885E1
6.791920946E1,5.708434961E1
6.802342004E1,5.757270075E1
6.812665613E1,6.065269475E1
6.822869338E1,5.949284475E1
6.833043508E1,5.958674657E1
6.843594054E1,5.839552993E1
6.854236396E1,5.950690241E1
6.864402829E1,6.003940441E1
6.874952892E1,5.863258742E1
6.885190112E1,5.791723664E1
6.895837313E1,5.687441315E1
6.906301658E1,5.568543961E1
6.916891313E1,5.832911967E1
6.927535171E1,5.573348280E1
6.937809725E1,5.964251032E1
6.948020404E1,5.902269496E1
6.958586783E1,5.809078057E1
6.968957725E1,5.898608556E1
6.979528296E1,5.779641131E1
6.989742321E1,5.991694522E1
7.000362300E1,6.102605559E1
7.010511812E1,5.970896630E1
7.021046858E1,5.970210996E1
7.031272408E1,5.859440043E1
7.041604029E1,5.855585187E1
7.052036925E1,5.839714577E1
7.062356971E1,5.932996126E1
7.073003129E1,5.779487369E1
7.083213633E1,5.729775038E1
7.093383392E1,5.855017238E1
7.104019342E1,5.890230454E1
7.114667879E1,5.952222345E1
7.124932883E1,5.810684100E1
7.135361525E1,6.090442445E1
7.145516204E1,5.969012022E1
7.155750354E1,5.977892923E1
7.166398683E1,6.103499657E1
7.176879717E1,5.959950152E1
7.187459500E1,5.819268981E1
7.198115692E1,5.970704815E1
7.208381425E1,5.661271215E1
7.218554767E1,6.076180334E1
7.229204792E1,5.700827826E1
7.239488396E1,5.649859514E1
7.249918279E1,5.877569768E1
7.260123708E1,6.002833635E1
7.270295542E1,6.052385138E1
7.280811804E1,5.914663155E1
7.291044325E1,5.940570271E1
7.301658550E1,5.932936290E1
7.312153383E1,5.702223567E1
7.322589079E1,5.957245919E1
7.332770092E1,5.721369344E1
7.343379783E1,5.768911414E1
7.353589667E1,5.909775198E1
7.363757321E1,6.213771603E1
7.374293062E1,5.909410714E1
7.384736175E1,5.702549555E1
7.395221842E1,5.784963243E1
7.405485283E1,5.767960872E1
7.416064238E1,5.803176566E1
7.426641133E1,5.868868531E1
7.437028071E1,5.655414842E1
7.447369250E1,6.129267750E1
7.458025937E1,5.868696365E1
7.468669392E1,5.880493201E1
7.478918304E1,5.841959878E1
7.489568404E1,5.623777510E1
7.500174500E1,5.876287912E1
7.510461983E1,5.951863198E1
7.521045033E1,5.776308612E1
7.531572158E1,5.579799507E1
7.541989500E1,5.596605897E1
7.552187121E1,5.988392118E1
7.562367300E1,5.886928967E1
7.572815442E1,5.919613244E1
7.583465721E1,5.581976371E1
7.593728271E1,5.724880625E1
7.604101583E1,5.887815591E1
7.614508758E1,5.938717554E1
7.625162075E1,5.583028787E1
7.635454938E1,5.942804511E1
7.645644450E1,5.863832546E1
7.655818229E1,5.895766073E1
7.666468304E1,5.813210053E1
7.676745387E1,5.817447124E1
7.687371242E1,6.085791553E1
7.697535446E1,5.932261035E1
7.708067508E1,5.956194560E1
7.718722963E1,5.789276896E1
7.729089421E1,5.767712171E1
7.739382538E1,6.000057966E1
7.750027654E1,5.810096486E1
7.760600275E1,5.933869365E1
7.771044488E1,5.850201748E1
7.781609987E1,5.585454013E1
7.792222896E1,6.066452429E1
7.802523387E1,5.988570034E1
7.812684367E1,6.219994125E1
7.822934475E1,5.889378078E1
7.833467029E1,5.676033609E1
7.844039383E1,5.803696379E1
7.854252938E1,5.637907258E1
7.864770287E1,5.809132196E1
7.875244471E1,5.615599721E1
7.885776017E1,5.989585526E1
7.896085025E1,5.662575666E1
7.906730146E1,5.805375603E1
7.917381125E1,5.971388742E1
7.927685233E1,5.691956734E1
7.937860883E1,5.967979432E1
7.948508154E1,5.820210481E1
7.958847696E1,5.866103754E1
7.969231683E1,6.015774691E1
7.979429788E1,5.907866132E1
7.989596187E1,6.174427965E1
8.000076742E1,5.887417693E1
8.010720671E1,5.893105892E1
8.020957962E1,5.734593497E1
8.031378421E1,5.786626794E1
8.042032500E1,6.038105119E1
8.052668379E1,5.852526273E1
8.062875621E1,5.877928621E1
8.073047288E1,5.945473436E1
8.083693233E1,5.787823912E1
8.093927608E1,5.798043028E1
8.104412008E1,5.785633191E1
8.114618592E1,5.719001933E1
8.124785221E1,6.008927249E1
8.135364462E1,5.899426495E1
8.145521283E1,5.688404049E1
8.156146621E1,6.285469122E1
8.166712842E1,5.916392900E1
8.177058263E1,5.910990574E1
8.187706983E1,5.666106944E1
8.197878017E1,5.753930579E1
8.208078850E1,5.879677039E1
8.218251367E1,5.858678423E1
8.228772546E1,5.968249540E1
8.239248788E1,5.860146814E1
8.249610383E1,5.726159466E1
8.259815125E1,5.964865899E1
8.269987421E1,5.924070085E1
8.280539425E1,6.004700159E1
8.291045863E1,5.681717824E1
8.301344687E1,5.876551541E1
8.311881917E1,5.916836188E1
8.322195196E1,5.663956876E1
8.332838150E1,5.696099383E1
8.343262754E1,6.076026042E1
8.353871812E1,5.866421436E1
8.364515621E1,6.145246127E1
8.374782558E1,5.980934464E1
8.384977308E1,5.989902054E1
8.395546787E1,6.056232705E1
8.405855100E1,6.036097657E1
8.416507604E1,6.107223950E1
8.426705242E1,5.897309948E1
8.437220362E1,5.927057159E1
8.447868775E1,5.918652551E1
8.458231508E1,5.869338968E1
8.468604150E1,5.990094715E1
8.478863300E1,5.716528240E1
8.489512225E1,5.861271911E1
8.499940350E1,5.984500104E1
8.510522142E1,5.850687861E1
8.521052108E1,5.825373041E1
8.531646700E1,5.931437282E1
8.542221042E1,5.656862581E1
8.552691746E1,5.825464174E1
8.563346754E1,5.631389258E1
8.573881425E1,5.867189388E1
8.584531121E1,5.870270568E1
8.595055308E1,5.801741604E1
8.605527521E1,5.730725412E1
8.616093596E1,5.704500487E1
8.626735554E1,5.817741769E1
8.636983471E1,5.816609796E1
8.647140358E1,5.615099802E1
8.657752738E1,6.003033178E1
8.668162946E1,5.852130924E1
8.678512971E1,6.024109185E1
8.688715146E1,5.867179746E1
8.698898467E1,5.883028352E1
8.709424087E1,6.034735052E1
8.720068700E1,5.918705933E1
8.730258433E1,5.716726119E1
8.740807304E1,5.798278966E1
8.751037133E1,5.990937011E1
8.761690288E1,5.586474237E1
8.772155854E1,5.814785125E1
8.782738921E1,5.967325940E1
8.793395275E1,5.750097635E1
8.803657367E1,5.930761498E1
8.813876879E1,5.722373753E1
8.824425133E1,5.859135790E1
8.834778958E1,6.026198747E1
8.845389212E1,5.767963330E1
8.855589200E1,6.197713025E1
8.866089704E1,5.841428279E1
8.876732000E1,5.783312296E1
8.887102537E1,5.819804570E1
8.897316750E1,5.671583014E1
8.907753150E1,6.057333992E1
8.918398679E1,5.863746686E1
8.928835154E1,5.739728378E1
8.939042987E1,6.024753940E1
8.949203913E1,5.851275400E1
8.959852858E1,5.937158390E1
8.970496942E1,5.740215383E1
8.981044938E1,5.780974695E1
8.991696650E1,5.745402590E1
9.002259900E1,5.930305184E1
9.012471271E1,6.078321782E1
9.022635112E1,6.139107564E1
9.033284904E1,5.936371425E1
9.043935833E1,5.821121293E1
9.054198896E1,5.796639827E1
9.064340492E1,6.122054015E1
9.074436233E1,6.224979970E1
9.085085708E1,6.075987260E1
9.095703538E1,6.092260956E1
