"Time (s)","Sound pressure level (dB)"
27.675183391,56.905929483
27.775547805,53.857855790
27.879976083,53.449113876
27.983953419,57.488617668
28.088215814,58.146784034
28.190668940,57.774006787
28.294717123,59.264320343
28.397652899,57.938961329
28.502408068,57.092870357
28.604231495,56.536547206
28.708078198,53.726026355
28.811638024,56.795757301
28.914322623,56.566063994
29.019357614,56.601350821
29.122944994,56.212558885
29.228268250,55.487467039
29.333980108,52.327634066
29.436990975,54.687127481
29.540920692,59.435648696
29.646051715,60.019486927
29.751372846,58.170831566
29.855418350,56.071978561
29.960163284,56.533255884
30.062431614,57.373820575
30.167043893,57.001054000
30.270075397,58.418470338
30.375165287,56.159800212
30.477374776,58.352940227
30.581131567,58.007832772
30.684605856,56.620704589
30.788936680,56.309157511
30.892350874,57.210513752
30.996429206,58.411691014
31.100437525,57.899583742
31.203962512,58.483969160
31.308837584,61.902175935
31.414141984,56.910064306
31.517493110,53.541428227
31.621193453,55.248638924
31.725674370,54.391563618
31.830804393,55.757504696
31.932834506,53.578920660
32.035934422,55.344369683
32.140217794,58.317878754
32.245456047,59.609243662
32.348763664,56.568483610
32.453745542,56.236435366
32.557526388,58.084824399
32.662289991,60.698373690
32.765637818,57.413821140
32.869936038,55.775711930
32.975357012,58.226627850
33.079493932,57.063962137
33.184131523,55.289740473
33.288030437,57.846343859
33.391124187,54.609421887
33.494848753,54.522451273
33.597700498,57.280121934
33.701459235,56.085909784
33.805589434,57.795600331
33.909623089,55.352255382
34.014071364,57.411861459
34.117468846,58.029100138
34.221664240,60.321145695
34.324025233,58.408631398
34.429788516,57.175245171
34.535011554,56.933481252
34.641459426,58.744274124
34.743945044,56.696800893
34.848530653,56.591620069
34.953797067,60.089781249
35.059024767,60.025846486
35.163790054,59.895496285
35.268044032,57.706666650
35.371798553,58.852443760
35.477602708,56.038925106
35.582122852,53.935083724
35.687402512,53.712230127
35.791767539,57.601870165
35.893903683,57.615404986
35.998300307,55.750560034
36.101000005,55.703896693
36.204992759,57.053463915
36.308342325,59.038045058
36.411904467,55.344081872
36.515842722,58.362112372
36.622697172,59.332476346
36.728038612,57.096917218
36.832624239,56.374432141
36.936435832,57.489843339
37.041462321,56.782281010
37.145125827,57.113914726
37.250798550,55.260471489
37.355088381,52.944525641
37.457520606,58.898354470
37.560247816,58.334148346
37.665919010,58.115350828
37.770523759,58.478407129
37.875962297,60.083438434
37.981557198,60.275071845
38.088157638,57.052996881
38.192076692,56.837028267
38.295998874,57.028040386
38.401141247,58.310444601
38.506102569,56.700086348
38.609862828,57.483352161
38.714333506,57.648591270
38.819643988,59.701822884
38.924585385,54.050833350
39.026861603,55.513256584
39.130007520,56.758913414
39.234383270,58.014167629
39.336789205,57.543189199
39.440387144,55.890121025
39.544542993,57.527455518
39.648499093,57.916937789
39.752401169,56.074492522
39.855424505,54.177048436
39.959242750,56.395607593
40.062466037,55.193090724
40.165636470,57.110989442
40.270104344,59.637941467
40.375540808,58.801199574
40.479988769,58.379547181
40.583791916,57.971878285
40.688569003,59.890667855
40.790920064,60.974809504
40.894544425,59.329442520
40.997893802,59.543311591
41.101963045,58.475243135
41.206606949,56.966544738
41.310253761,58.287498372
41.414438118,57.557230586
41.519357322,55.861542804
41.625280629,53.827204167
41.728533035,56.941549001
41.833928284,55.329233113
41.939155445,54.193131424
42.042378064,55.008147450
42.147217975,57.161547280
42.251016047,54.152357862
42.356697233,56.516301244
42.461735850,57.399751939
42.564841754,55.152839677
42.668778788,54.047417688
42.771870522,55.079499427
42.874626939,59.231334996
42.977610135,57.800915228
43.081983498,59.286802024
43.185658335,59.862139936
43.291414649,55.875744808
43.396645894,56.379430786
43.501014067,58.336692278
43.603421955,56.890278116
43.706060773,59.017064630
43.811463889,56.277703582
43.915686981,54.105162231
44.021049245,54.662797547
44.124577226,56.834476437
44.228423410,56.257113902
44.332791767,58.163640469
44.437227690,55.020078387
44.541467865,54.928652302
44.646153413,58.193919811
44.751146847,53.489357680
44.857669292,55.602852753
44.963131035,54.727032014
45.068188524,54.492584594
45.171636861,55.072626001
45.275541329,53.449302859
45.379275908,56.631903050
45.483133355,57.796820107
45.587228442,59.520199989
45.692036900,58.673221837
45.798260408,56.322396049
45.902254317,57.737593162
46.005813655,55.137087388
46.109101474,54.424116886
46.214973360,59.161256162
46.318881372,60.027994081
46.422583537,59.428830674
46.527648219,60.869067974
46.632645781,58.646132456
46.736245145,58.916725279
46.839805434,56.683979892
46.943683927,56.272871300
47.049029864,56.764942076
47.154153517,59.430506856
47.258629704,57.166545897
47.364421312,58.908150937
47.470189556,58.051249008
47.575695787,54.600103737
47.679368627,52.410044016
47.784612454,53.306315860
47.887296998,56.815485544
47.991809813,57.356840660
48.096337870,60.314401663
48.199469195,59.151381405
48.303347890,60.619613173
48.408439185,59.438136609
48.513292281,56.806484747
48.617455806,58.132749499
48.720671391,56.374715254
48.823832199,54.269292467
48.927564958,54.237033814
49.031602056,54.836723660
49.135764098,56.257936635
49.237635588,58.314427853
49.341341108,59.143696125
49.445947975,62.240077778
49.549276211,57.145589252
49.652137723,57.490053837
49.756338939,62.513449162
49.861592076,60.441721842
49.964392385,57.552681625
50.067897088,56.666671254
50.172321209,55.756229045
50.275872601,56.018719506
50.380000562,59.913168904
50.484983060,56.674317437
50.588375368,56.053598442
50.690931748,59.285802845
50.795410786,59.118453310
50.899839749,59.054102575
51.005446441,57.786547748
51.109872135,59.318070842
51.214769653,56.792307145
51.317766977,58.756277305
51.420545016,58.394294914
51.524689593,57.648745095
51.628595889,56.631005532
51.733032530,58.595571173
51.836676973,58.618101106
51.940035369,57.373660875
52.044170741,57.551387157
52.150055113,55.646324067
52.253106050,58.567235670
52.357887444,60.343161729
52.461253214,60.891172288
52.564658174,59.746356512
52.669493436,59.490565459
52.773952197,56.154090155
52.877841179,56.008674263
52.981452150,56.135443867
53.085157496,56.392634703
53.187682230,57.834624451
53.291109949,56.797428870
53.393977643,55.715163035
53.497449918,58.427883679
53.601966503,57.334149299
53.707006496,56.165309219
53.812417080,53.177902367
53.915379556,52.641876047
54.018080008,54.276691608
54.123049665,56.028553701
54.227185275,53.488805869
54.330868893,55.095317957
54.435329201,56.535260255
54.539941663,55.924122039
54.643475274,56.541777238
54.749662079,59.183728843
54.855446467,56.961620233
54.959885591,54.127936028
55.064197069,54.808134629
55.169637172,54.323719858
55.272090404,55.475101288
55.375590715,57.376935579
55.480406533,58.750577382
55.583121771,58.539135760
55.686151885,60.261160874
55.790092045,59.438237032
55.894634069,60.116968206
55.999423491,59.339421040
56.103529882,58.782212896
56.205325824,57.144683119
56.309362013,57.109607425
56.412810237,56.108003030
56.515364244,56.029735631
56.619506191,56.614455428
56.723728659,58.775804647
56.828428338,57.564871465
56.934272951,58.390597108
57.038411883,55.682301125
57.141130962,55.808717246
57.244271994,58.536102679
57.348185683,58.455982576
57.451605304,54.734444498
57.554841082,55.723875495
57.658207323,55.901134692
57.762000481,54.398886009
57.867116701,52.600007742
57.970771244,52.981732929
58.075850775,52.993191986
58.180866581,56.030945959
58.286964317,57.470569659
58.390814906,58.368501264
58.495258496,59.611385311
58.599467593,54.751436634
58.704241232,55.316019758
58.809709966,56.673270282
58.914538594,55.703016502
59.018717791,55.240462396
59.121882962,54.694593660
59.226543770,56.037291961
59.330858884,56.393240438
59.435466685,58.778679395
59.540702565,58.666402391
59.643147655,58.298616932
59.747419667,57.697847206
59.851035776,56.070164883
59.954340345,56.720761865
60.059698962,58.269481454
60.163363341,58.522277600
60.267338583,56.050810644
60.370091477,53.934511002
60.474195039,56.527247918
60.576914173,57.089565030
60.683870794,57.571311305
60.786915882,55.887529922
60.891668604,57.683964231
60.994745990,58.639757847
61.098502140,57.503602636
61.202944384,58.289605191
61.307002901,56.190528835
61.412869028,56.448099197
61.517611600,53.329774671
61.620935763,54.534626864
61.724042584,59.863752741
61.829349352,59.817780108
61.934887454,61.523629616
62.038702680,60.530329138
62.143871925,59.414285667
62.247937140,58.775782781
62.352073529,57.374145669
62.454663433,58.526887449
62.557042608,56.678282652
62.659255730,56.993197165
62.763719881,62.640234678
62.866782372,61.051710620
62.971342228,58.518685815
63.076473680,59.746922221
63.182760431,59.348961627
63.285732437,57.945446173
63.389951342,55.725892721
63.493135617,56.121831126
63.597465327,55.865918044
63.702094074,56.561948076
63.806287585,57.509787570
63.910117751,57.870558688
64.014714751,55.980639986
64.119017451,57.421071748
64.224011155,58.021296552
64.329241017,55.153606964
64.434108989,56.630238898
64.537337794,56.738691240
64.640296282,57.583177917
64.744067271,55.532735748
64.848820450,55.707815351
64.953325796,55.939679924
65.058137005,54.363800461
65.160119463,56.472653937
65.265261616,56.246746745
65.368325395,57.292045185
65.472386031,55.494322677
65.576357134,53.828133874
65.680550865,53.320476656
65.783808290,51.294893067
65.887709185,52.578907116
65.990711990,55.280244580
66.094508749,58.579193797
66.198621558,59.927878974
66.303572368,60.923275117
66.408499002,61.462530006
66.511676526,63.213225769
66.614972127,60.835050831
66.719716261,60.822465128
66.823541319,60.313396699
66.928438729,54.474279770
67.033090391,55.981663371
67.138889906,56.638763542
67.244580393,57.560568870
67.348208980,56.517060604
67.449936755,55.554564144
67.552298175,55.411035398
67.657780969,57.481911253
67.760596581,58.152871973
67.865044305,60.284876639
67.969715795,56.702113746
68.073939850,58.871017482
68.179473240,61.408788339
68.282799643,57.928845594
68.387766838,57.723206151
68.492024317,54.702500928
68.595717371,50.954737131
68.699106019,51.342446306
68.802730367,53.973332199
68.905174951,55.720526447
69.007710368,55.621798550
69.112009620,57.364857953
69.214644301,57.817551795
69.319356138,60.752464724
69.421996228,56.585349169
69.526568888,55.221806924
69.631423204,54.973294273
69.734822163,54.735733719
69.840160387,54.907108558
69.943879149,60.005399128
70.048220564,58.004976437
70.151996442,58.683189668
70.255200921,55.413295427
70.360112751,54.880725510
70.464197481,60.875062160
70.566487799,66.026970226
70.670151062,65.871458677
70.773258437,73.924248522
70.877142394,73.450944180
70.980733425,69.194909066
71.084180285,68.438288637
71.188631729,65.543818814
71.291070087,62.061875927
71.395635317,62.659979404
71.497576725,63.786374115
71.602857590,64.542695062
71.706201788,59.851526775
71.809634813,58.312174873
71.914453233,58.617460226
72.018721254,60.835111398
72.122593451,62.361833712
72.225833771,60.041799348
72.328435107,57.215145432
72.432842856,58.729060524
72.535895067,57.622032289
72.641881525,58.552754020
72.744855189,60.122229910
72.850455195,60.151911307
72.954667742,57.235709028
73.059131260,55.192268377
73.161782628,53.552514230
73.265332102,56.625347239
73.369540530,58.979682638
73.473623300,56.378626592
73.576227514,55.812712768
73.681752294,54.751663769
73.784909829,55.571248770
73.888560267,54.507981391
73.993914159,54.059153019
74.098875119,57.572883333
74.202171059,58.903434706
74.306206877,58.043894451
74.409834458,59.545355536
74.514954139,57.268772870
74.618739311,57.909061465
74.722536359,55.750572296
74.825702362,54.895076526
74.929662099,57.493142145
75.034790119,55.031861912
75.139810251,55.076452707
75.244560536,53.747357608
75.346982266,52.864886189
75.451628136,54.616948554
75.554978609,55.663872213
75.660936318,53.423412886
75.767093888,58.728183361
75.869561324,60.503564369
75.973043860,57.136381262
76.077291691,57.627517467
76.182218114,57.437509847
76.287927612,55.923914801
76.391304350,53.914773481
76.495572069,55.130601883
76.600279367,55.454861801
76.703494017,58.088613807
76.805026909,57.686298792
76.908308696,55.382202897
77.011751515,54.692895964
77.115820885,55.498061043
77.219055965,57.705176122
77.324785790,55.115674743
77.428751900,56.231562709
77.532186430,58.714165586
77.636300479,55.186571739
77.739697614,58.346870418
77.844193649,56.588978837
77.947429592,56.509610482
78.051548534,55.619450328
78.154605020,56.735946809
78.259313395,57.586696698
78.362555995,58.112928221
78.464754042,62.439202401
78.569974635,55.435948825
78.673730615,55.098341214
78.776784040,53.473140981
78.881705703,54.545920303
78.985428535,54.258793110
79.088241341,54.897722105
79.191827825,55.663524468
79.293497578,55.088740275
79.397011404,57.471293766
79.501723828,54.526813768
79.605603087,54.587254894
79.711156615,55.607330213
79.814893641,58.550097560
79.919373986,55.372303442
80.022596800,53.813178252
80.125923036,56.079190792
80.229003106,56.538997756
80.333630181,54.118511002
80.438499888,57.368115042
80.542583727,57.572835924
80.646390589,56.650197676
80.749176185,56.139652361
80.851872238,56.626426572
80.955598854,56.075916222
81.058733572,56.993726515
81.164572035,57.509099927
81.269453326,55.281630871
81.374025451,53.238978452
81.478359192,57.663011657
81.583008433,56.361120276
81.688226429,59.612399126
81.792479256,58.638564805
81.896864052,53.159373234
82.002254760,55.312962416
82.105540614,54.489149001
82.208818562,51.626906719
82.311531986,53.960764566
82.417094879,53.304454978
82.520776642,54.520889235
82.624969511,57.559826632
82.728352643,58.596229918
82.831666907,57.888071290
82.935902887,57.545772401
83.039057199,57.359886192
83.142948636,55.939101140
83.247395498,54.547330782
83.351127493,54.745144634
83.454732201,55.880582543
83.559502085,54.851754887
83.663640472,55.247370041
83.768998254,55.912954139
83.871394481,54.617255635
83.974608869,57.356149929
84.081249392,59.266397832
84.182823620,58.405970659
84.287464116,55.962216949
84.391897915,52.869342081
84.497287135,50.181217144
84.601253820,55.113933684
84.704235267,56.151470380
84.806153371,55.327556567
84.909973713,53.310007519
85.014009825,54.490016166
85.117914915,57.069781292
85.223244871,57.409311054
85.326757535,55.236045620
85.429141485,61.115373164
85.536400098,60.012575358
85.641294127,56.281020694
85.741767503,57.106921566
85.845933209,57.596616876
85.949259906,58.438782668
86.053645028,58.270548715
86.158726840,55.381809525
86.263276942,56.626389455
86.367389547,55.237761494
86.470820618,56.117141711
86.573495613,56.288182684
86.677254035,57.639755854
86.781655104,57.618519312
86.886494505,56.638859433
86.989548367,61.285366324
87.093291519,58.651011937
87.197053329,57.155154483
87.302589245,57.765657104
87.406088464,58.156860872
87.507660245,59.241251017
87.610940292,55.595653476
87.715766587,55.141016640
87.819315002,57.791171311
87.923232176,57.797043398
88.026935369,57.830750020
88.129484936,54.861468545
88.232781451,53.204298628
88.337432788,53.345406508
88.439934997,55.255729037
88.541531760,57.275446049
88.645613933,58.583410464
88.749883326,54.446745926
88.853924262,55.343710146
88.956759151,56.086000404
89.061135390,55.641076596
89.163647713,55.427170488
89.266819509,54.131642795
89.369925292,54.650268025
89.474327302,51.436949697
89.577027451,56.018984746
89.682304374,56.655713931
89.788982873,59.224133227
89.893788497,56.645691499
89.998602604,53.643121464
90.101417431,58.129234466
90.205823591,53.680538903
90.309760646,52.872626709
90.413495366,55.899300917
90.518688662,58.703170915
90.621705350,56.580034642
90.727263054,56.244543078
90.832131219,55.971884120
90.936395359,57.213620570
91.039573769,55.417390877
91.144349024,57.032586175
91.247506238,58.427329239
91.351871275,57.466409272
91.457859529,57.286516138
91.563127048,61.036082436
91.667334383,59.633394365
91.771309976,57.604424085
91.876561987,59.097067974
91.980459894,60.143620010
92.084605438,57.391865523
92.188332122,55.410374452
92.293305362,58.538325590
92.396504287,59.860373687
92.499856193,60.762332060
92.605907108,61.846008056
92.710069898,57.588198950
92.815746809,54.408065605
92.920285521,57.237796892
93.025686317,58.694102000
93.129816230,58.142885081
93.232488132,58.820633142
93.336566827,56.616003442
93.438979775,54.958279251
93.542158370,55.620866464
93.647476979,56.901052568
93.752260480,57.942167864
93.857645792,57.255741619
93.961922559,58.110544327
94.064178311,59.635699414
94.167676554,59.211032737
94.272943042,57.304969725
94.377185489,60.013186455
94.480726623,56.577885756
94.585159466,57.049821356
94.688712049,60.240980837
94.790503443,62.946371549
94.895465874,62.984735203
94.998601191,59.492410071
95.100734206,55.271361449
95.204225210,55.173477543
95.308662975,55.862810926
95.412288310,56.538898280
95.517301292,54.967018794
95.620982952,54.949308041
95.724368293,56.220559216
95.831608382,56.656462731
95.934680306,59.009563801
96.040241314,59.074677889
96.144136167,59.146629817
96.249347258,57.248886349
96.351920893,57.260199606
96.456697764,53.801969130
96.561348959,54.530052017
96.664728376,52.906591060
96.769035066,54.986954544
96.874699416,56.827272671
96.978806335,57.110660062
97.083752619,59.654694823
97.189127372,57.293902369
97.292075658,56.988967801
97.396634818,56.036861009
97.501313040,55.911072263
97.604878305,58.653051469
97.707970810,55.538605097
97.812635134,59.012769260
97.916908403,60.425470335
98.021888928,59.886735170
98.125310133,57.985064332
98.227628464,57.949395879
98.331314939,56.835215902
98.434598210,59.418957712
98.539871543,56.399052355
98.645073805,54.996455005
98.748651431,55.959080499
98.849450369,52.146842941
98.955113293,56.836274719
99.057863888,56.355922684
99.160275957,57.937867785
99.264287163,57.814243408
99.368642650,54.429999588
99.474272611,55.657931394
99.578012718,56.978023870
99.682319483,54.950616730
99.787633226,54.138552106
99.890832483,53.615955175
99.993525752,56.461140207
100.096438372,54.550315952
100.200084825,54.087596562
100.304330525,55.242146578
100.407001439,56.228151323
100.511224418,55.530900684
100.616372426,58.851786849
100.720945292,60.758023385
100.826520352,56.887041564
100.930114286,59.993229965
101.035357359,59.424494923
101.140291613,59.450739935
101.244660193,59.666085973
101.350540733,56.083026915
101.457404654,54.308504092
101.562409415,56.319264716
101.665194628,55.367952286
101.768423009,60.812242552
101.872178616,58.309708964
101.976054302,59.311192856
102.079925192,56.586543740
102.183923117,60.446474733
102.286615044,62.090793674
102.391114836,59.280359277
102.495339025,61.836777954
102.599149975,63.717815473
102.702460214,68.175528173
102.806356894,64.771682145
102.909737968,67.387962276
103.012620218,71.810137632
103.115232540,73.024651991
103.219010531,74.088999400
103.323809996,72.106817392
103.428212704,71.400223204
103.532425037,69.188904684
103.635382995,65.110524876
103.740799103,64.998016014
103.845149314,62.957032052
103.949377950,63.100263537
104.055197557,63.583495619
104.159679070,64.169059114
104.262672701,62.952637793
104.369279938,59.697963120
104.473781092,59.086741451
104.578787275,58.310832865
104.684515126,60.142821538
104.789360113,58.052793028
104.892879786,60.642143305
104.999117161,59.301262239
105.102679578,59.692256539
105.205633880,57.922943910
105.308586243,59.787087466
105.413797849,57.630711905
105.517768837,60.255972545
105.623075991,59.573339208
105.726397147,59.800941125
105.829547724,59.528326166
105.932272702,56.988146238
106.037248829,59.087594827
106.142293012,55.358554636
106.245951892,56.135669944
106.349988359,57.748484458
106.452150797,59.052017208
106.557791791,56.900125024
106.662888102,55.965262109
106.766746228,55.898832024
106.871034574,54.499202523
106.974447868,55.049292911
107.080686049,54.226910170
107.185367775,56.143118099
107.288124883,56.022974002
107.391692453,54.892756405
107.496751818,54.387269503
107.599676187,55.637924060
107.702799315,54.660406638
107.807976663,53.148595598
107.913074268,52.814693582
108.017816471,54.909466085
108.121975568,52.576517190
108.225866488,54.529017618
108.331012776,56.868803813
108.435863422,55.660209308
108.539685771,55.536073208
108.645198431,53.436681620
108.748394716,53.138118401
108.853527730,53.674264983
108.958824480,55.527198580
109.063804524,55.301383657
109.167054012,53.902690208
109.271767927,54.133521066
109.374896242,53.108619697
109.479230388,57.604978029
109.583762015,56.024880759
109.687717484,58.868688703
109.792360724,55.080411268
109.896371572,54.060100438
110.000391032,57.639744101
110.105170714,56.669704585
110.209979196,60.295128325
110.315001557,60.026293258
110.419797452,60.871211937
110.525344058,56.276381023
110.630195316,56.753466188
110.734169319,56.098231490
110.836700524,59.093329005
110.939163474,57.210861830
111.044472593,56.966001291
111.148740803,55.410749839
111.251642275,53.092759099
111.355376033,55.680951084
111.460185502,55.441687805
111.561916524,56.512558175
111.665855283,54.812475527
111.769658887,55.445334210
111.875003871,54.428032789
111.979954472,54.433250136
112.082821479,55.603056496
112.187509403,55.036862104
112.291662080,56.600250052
112.396564582,54.518957442
112.500596908,54.648203578
112.603662403,57.683417245
112.708184050,55.841514797
112.813760279,53.018418871
112.916146417,56.675345157
113.018968402,56.295012171
113.122029624,54.554015162
113.227544105,53.365591467
113.331247934,55.670218997
113.433880190,54.004967146
113.537959719,52.121455579
113.643385320,55.091578505
113.749144763,56.036570954
113.854689670,57.192206367
113.959422057,55.862145310
114.062992796,56.751351275
114.168883524,54.889762975
114.272814779,54.914589672
114.376202799,55.871985974
114.479173586,56.526828440
114.581204997,58.390193362
114.684257878,58.898260198
114.787891564,56.280644665
114.893073034,55.470237054
114.997372068,57.252354091
115.102653907,59.232781878
115.204548863,59.020060864
115.308627290,57.376861733
115.412981030,57.594752328
115.515679837,59.301354598
115.620338001,60.592347065
115.723448959,58.014600125
115.826908618,55.913383217
115.929761818,56.508870538
116.032721661,55.704439027
116.136322900,56.304040197
116.239356637,55.129698633
116.342193133,56.541249733
116.445411306,57.643363357
116.549723562,59.882065322
116.656265909,60.760628109
116.760468389,59.474547079
116.864987158,56.869719314
116.970237696,58.403891126
117.073557579,56.687719631
117.178976701,54.414609158
117.283351051,55.067510887
117.387253555,53.631766203
117.491129316,58.271960243
117.595074050,59.465412777
117.699287010,60.561137705
117.803553703,58.092710848
117.906963144,57.240735080
118.011054962,57.318235241
118.113443194,56.308499313
118.217497760,56.499228482
118.321846190,57.271803923
118.427090855,55.770280432
118.529208228,56.061087830
118.633134710,58.461451065
118.738076734,57.907033219
118.841115256,54.336111247
118.944233832,53.800018422
119.048453527,53.902325533
119.153101788,54.360305567
119.257893695,55.723068801
119.361755239,54.624472863
119.465331332,58.189895444
119.569530485,57.145520109
119.674197076,57.772267825
119.776801464,55.797955904
119.882229481,52.682144695
119.985182610,55.287903192
120.088621668,57.279557958
120.193202656,58.703882636
120.298321976,57.626748291
120.401165886,57.532325874
120.504626802,55.753292413
120.609405706,53.481470730
120.714039624,55.065715335
120.817943398,56.666650474
120.923225929,57.492500415
