"Time (s)","Sound pressure level (dB)"
3.402316892E1,5.396458760E1
3.412966650E1,5.378279554E1
3.423303142E1,5.953187303E1
3.433655600E1,6.083859297E1
3.444048871E1,5.730974695E1
3.454693233E1,5.766968039E1
3.465213471E1,5.643073882E1
3.475717475E1,5.575943214E1
3.485882396E1,5.504995734E1
3.496568250E1,5.382396756E1
3.507072979E1,5.344095058E1
3.517316475E1,5.469436109E1
3.527575046E1,5.441720834E1
3.537835317E1,5.414500006E1
3.548424333E1,5.353271907E1
3.558656529E1,5.404234862E1
3.569014363E1,5.299202880E1
3.579301362E1,5.355424714E1
3.589828262E1,5.189587911E1
3.600161033E1,5.214783204E1
3.610710396E1,5.223354855E1
3.621344642E1,5.473366658E1
3.631879008E1,5.346263087E1
3.642381275E1,5.395362978E1
3.652763987E1,5.306460681E1
3.663417279E1,5.365335176E1
3.674048708E1,5.419780893E1
3.684712221E1,5.453684887E1
3.695298038E1,5.477103857E1
3.705636883E1,5.450108757E1
3.716152158E1,5.412951953E1
3.726334354E1,5.380333145E1
3.736496550E1,5.439660607E1
3.747016275E1,5.450786039E1
3.757437608E1,5.496214711E1
3.768086879E1,5.622845394E1
3.778718638E1,5.368308424E1
3.789044742E1,5.493524519E1
3.799690375E1,5.386463998E1
3.810246904E1,5.608023736E1
3.820791217E1,5.761526060E1
3.831393254E1,5.621210586E1
3.841884987E1,5.453746068E1
3.852330488E1,5.479499489E1
3.862502679E1,5.421523725E1
3.873149404E1,5.218801510E1
3.883795796E1,5.332838358E1
3.894207067E1,5.450135244E1
3.904856208E1,5.330827239E1
3.915515467E1,5.515257887E1
3.925747233E1,5.372696005E1
3.935929863E1,5.327001959E1
3.946602033E1,5.369739692E1
3.957253604E1,5.169082873E1
3.967443896E1,5.088335258E1
3.977616137E1,5.060851770E1
3.988215496E1,5.328890330E1
3.998361496E1,5.244036485E1
4.008965196E1,5.288074127E1
4.019175929E1,5.373013447E1
4.029334275E1,5.213030342E1
4.039814233E1,5.341105141E1
4.050154408E1,5.198220296E1
4.060687783E1,5.264022624E1
4.070906583E1,5.128647572E1
4.081519662E1,5.320193244E1
4.092167683E1,5.217532253E1
4.102743004E1,5.443398807E1
4.113362825E1,5.474674481E1
4.124021058E1,5.378452324E1
4.134382442E1,5.137225240E1
4.144542233E1,5.170558686E1
4.154863917E1,5.207034323E1
4.165466612E1,5.158969797E1
4.175828350E1,5.217526475E1
4.186181121E1,5.252189261E1
4.196821846E1,5.332441822E1
4.207382696E1,5.160223423E1
4.217729521E1,5.059804198E1
4.227958958E1,5.117316636E1
4.238606667E1,5.195253228E1
4.248964671E1,5.321248517E1
4.259237908E1,5.247903996E1
4.269596183E1,5.152035189E1
4.280242692E1,5.255863508E1
4.290712829E1,5.341225194E1
4.300950342E1,5.487768438E1
4.311303958E1,5.226087178E1
4.321966788E1,5.387562331E1
4.332377462E1,5.199873825E1
4.342660067E1,5.193350687E1
4.353020837E1,5.614877557E1
4.363695163E1,5.482890546E1
4.374052629E1,5.387616115E1
4.384372783E1,5.401792292E1
4.394731804E1,5.281566675E1
4.405307529E1,5.406128953E1
4.415720008E1,5.193185989E1
4.426103550E1,5.323040572E1
4.436303967E1,5.410293951E1
4.446472887E1,5.815905021E1
4.457139671E1,5.864338071E1
4.467390488E1,5.579957423E1
4.477837637E1,5.933227295E1
4.488027287E1,6.060046168E1
4.498210875E1,5.649801972E1
4.508859996E1,5.211886322E1
4.519049812E1,5.251291530E1
4.529543037E1,5.392039466E1
4.539907417E1,5.220546657E1
4.550391521E1,5.201629795E1
4.560713796E1,5.188968883E1
4.571253671E1,5.160775371E1
4.581464833E1,5.281573459E1
4.591623192E1,5.151293463E1
4.602113571E1,5.115591808E1
4.612385058E1,5.210835899E1
4.622971421E1,5.254239140E1
4.633326754E1,5.090884418E1
4.643993096E1,5.170975380E1
4.654648821E1,5.273671414E1
4.664892146E1,5.319725703E1
4.675059367E1,5.537138166E1
4.685719142E1,5.302252792E1
4.696366525E1,5.144078030E1
4.706604996E1,5.080811521E1
4.716782346E1,5.089044528E1
4.727382225E1,5.219515964E1
4.738031979E1,5.272057796E1
4.748312746E1,5.271660629E1
4.758740371E1,5.205737707E1
4.769045712E1,5.329081939E1
4.779693725E1,5.291464309E1
4.790181142E1,5.335711628E1
4.800712396E1,5.254162790E1
4.811353971E1,5.232762392E1
4.821537050E1,5.222882470E1
4.831741437E1,5.139216644E1
4.842383850E1,5.268260348E1
4.853033429E1,5.166316841E1
4.863595675E1,5.308015009E1
4.874050442E1,5.372629766E1
4.884698638E1,5.394326399E1
4.894950663E1,5.241328778E1
4.905160408E1,5.225170843E1
4.915716379E1,5.198052215E1
4.926363604E1,5.286920207E1
4.937008275E1,5.239410664E1
4.947385371E1,5.293130662E1
4.958034004E1,5.318820477E1
4.968375975E1,5.340564877E1
4.978581738E1,5.205120710E1
4.989044742E1,5.235970833E1
4.999365713E1,5.178228222E1
5.010029196E1,5.348130327E1
5.020292504E1,5.246251876E1
5.030713113E1,5.258330704E1
5.041337287E1,5.329453699E1
5.051797479E1,5.349411414E1
5.062379975E1,5.406314822E1
5.073042271E1,5.269661569E1
5.083515767E1,5.165438862E1
5.093958942E1,5.232463554E1
5.104606683E1,5.053868829E1
5.115228417E1,5.312622044E1
5.125717229E1,5.159426451E1
5.136064188E1,5.195712847E1
5.146478446E1,5.156666089E1
5.156936217E1,5.247229043E1
5.167378362E1,5.215891028E1
5.178058596E1,5.405687918E1
5.188634075E1,5.314418109E1
5.199044750E1,5.202976518E1
5.209689204E1,5.219424791E1
5.220337150E1,5.164266320E1
5.230715217E1,5.263638036E1
5.240976904E1,5.359258207E1
5.251482654E1,5.364546499E1
5.262048850E1,5.290534388E1
5.272376625E1,5.320640453E1
5.283039467E1,5.337077694E1
5.293678100E1,5.125358780E1
5.303966604E1,5.382597010E1
5.314127796E1,5.313207490E1
5.324777142E1,5.345063129E1
5.335262287E1,5.317750964E1
5.345827883E1,5.175629562E1
5.356476558E1,5.241332300E1
5.367128467E1,5.282609666E1
5.377377012E1,5.710051086E1
5.387622446E1,5.392631876E1
5.398273479E1,5.389079461E1
5.408883479E1,5.154693499E1
5.419083079E1,5.226463841E1
5.429252617E1,5.238568715E1
5.439896237E1,5.214521084E1
5.450539679E1,6.039994629E1
5.460791742E1,6.037249320E1
5.470967546E1,5.556739554E1
5.481612083E1,5.991355716E1
5.491760325E1,5.980336944E1
5.502324504E1,5.523399044E1
5.512510346E1,5.447337704E1
5.522696767E1,5.394115766E1
5.533344433E1,5.312355643E1
5.543997854E1,5.581193366E1
5.554227313E1,5.468664747E1
5.564401608E1,6.057605322E1
5.575058267E1,5.716859884E1
5.585710788E1,5.364454997E1
5.595945012E1,5.191097117E1
5.606108079E1,5.312558774E1
5.616768217E1,5.453934491E1
5.627377862E1,5.267136505E1
5.637645625E1,5.304564856E1
5.647815317E1,5.253656913E1
5.658477558E1,5.358728134E1
5.669042796E1,5.401294531E1
5.679162600E1,5.241927485E1
5.689376142E1,5.167320357E1
5.700005129E1,5.400165187E1
5.710655100E1,5.433437587E1
5.720875200E1,5.466074130E1
5.731506925E1,5.423216348E1
5.742152021E1,5.319548759E1
5.752586663E1,5.191670246E1
5.762790254E1,5.196547644E1
5.772964471E1,5.240336090E1
5.783230504E1,5.102936764E1
5.793874546E1,5.073473048E1
5.804321425E1,5.140485118E1
5.814516538E1,5.201990449E1
5.824694588E1,5.093618855E1
5.834959742E1,5.162454865E1
5.845614650E1,5.117285933E1
5.856049033E1,5.371492956E1
5.866404208E1,5.195359744E1
5.876804325E1,5.063845065E1
5.887380287E1,5.160198902E1
5.897745675E1,5.232872353E1
5.907951792E1,5.191702107E1
5.918112008E1,5.148032671E1
5.928678742E1,5.209738085E1
5.939047058E1,5.514791089E1
5.949470321E1,5.217854828E1
5.959666767E1,5.317062594E1
5.969840650E1,5.508229797E1
5.980494721E1,5.535347023E1
5.990712908E1,5.563649590E1
6.001192358E1,5.442343134E1
6.011546208E1,5.239333142E1
6.022196242E1,5.218297101E1
6.032382421E1,5.475906580E1
6.042903329E1,5.533680633E1
6.053110246E1,5.302674635E1
6.063269971E1,5.211270161E1
6.073742933E1,5.285898003E1
6.084047300E1,5.293928076E1
6.094622463E1,5.393491285E1
6.104978292E1,5.651112690E1
6.115631004E1,5.285445210E1
6.126281850E1,5.337834766E1
6.136678296E1,5.170388375E1
6.147331279E1,5.349362280E1
6.157992212E1,5.095080741E1
6.168380925E1,5.205494358E1
6.179048287E1,5.126462580E1
6.189687971E1,5.252324289E1
6.200080792E1,5.321598328E1
6.210712862E1,5.424288617E1
6.221360142E1,5.317577726E1
6.231641863E1,5.492002127E1
6.241789421E1,5.427589652E1
6.252380738E1,5.165067847E1
6.263025917E1,5.097395551E1
6.273498583E1,5.191312150E1
6.284050725E1,5.280258797E1
6.294688387E1,5.433351119E1
6.305254275E1,5.346589815E1
6.315703596E1,5.413519102E1
6.326115029E1,5.267708563E1
6.336569442E1,5.361530027E1
6.346993767E1,5.429780084E1
6.357381525E1,5.471656278E1
6.368032846E1,5.324189512E1
6.378283471E1,5.397427413E1
6.388627737E1,5.796085779E1
6.399045446E1,5.705467505E1
6.409692829E1,5.381932240E1
6.419980704E1,5.444620929E1
6.430340433E1,5.061021554E1
6.440714600E1,5.054755398E1
6.451351296E1,5.293873590E1
6.461686692E1,5.133416617E1
6.472048550E1,5.283941053E1
6.482383908E1,5.621142754E1
6.493026850E1,5.930967801E1
6.503391987E1,6.082951757E1
6.513748721E1,5.375413490E1
6.524049279E1,5.941467741E1
6.534613467E1,5.624743307E1
6.545100942E1,5.432722651E1
6.555717254E1,5.396737900E1
6.566370333E1,5.404164276E1
6.576799504E1,5.434103185E1
6.587385342E1,5.702938062E1
6.598026550E1,5.581625615E1
6.608510250E1,5.227581131E1
6.619016487E1,5.480861142E1
6.629661825E1,5.379660427E1
6.640210112E1,5.474205909E1
6.650711329E1,5.486499576E1
6.661361083E1,5.633739066E1
6.671907075E1,5.432587030E1
6.682377317E1,5.424687268E1
6.693021050E1,6.082782531E1
6.703609683E1,5.997936082E1
6.714045421E1,5.575978791E1
6.724688817E1,5.346387128E1
6.735308537E1,5.258116546E1
6.745712075E1,5.371544348E1
6.756361862E1,5.407679699E1
6.767006083E1,5.248302773E1
6.777380100E1,5.365036734E1
6.788051875E1,5.507029310E1
6.798698550E1,5.264800267E1
6.809052862E1,5.375367062E1
6.819478613E1,5.393923324E1
6.830121987E1,5.206602606E1
6.840627500E1,5.287777989E1
6.850853283E1,5.130236669E1
6.861497046E1,5.341060062E1
6.872113558E1,5.296781634E1
6.882481829E1,5.196760967E1
6.893137983E1,5.345775135E1
6.903465900E1,5.317418367E1
6.914032196E1,5.294081891E1
6.924185213E1,5.288484667E1
6.934839933E1,5.235373174E1
6.945486008E1,5.075325221E1
6.955884517E1,5.187443016E1
6.966534021E1,5.063674387E1
6.977181383E1,5.082947073E1
6.987439988E1,5.265818880E1
6.997609796E1,5.190310173E1
7.008262479E1,5.120619680E1
7.018453254E1,5.356148577E1
7.028962408E1,5.201075325E1
7.039166312E1,5.248892942E1
7.049332654E1,5.240286161E1
7.059796446E1,5.193081565E1
7.070443283E1,5.245574722E1
7.080681600E1,5.302882015E1
7.090895158E1,5.304879622E1
7.101310629E1,5.305870041E1
7.111958258E1,5.273289442E1
7.122392562E1,5.487729158E1
7.132755000E1,5.166767959E1
7.143403996E1,5.226210813E1
7.154049350E1,5.304633616E1
7.164310738E1,5.237591239E1
7.174469612E1,5.194161460E1
7.185123550E1,5.162991300E1
7.195642754E1,5.416552666E1
7.205820262E1,5.372721341E1
7.216036400E1,5.425650152E1
7.226207292E1,5.454904407E1
7.236392729E1,5.347467303E1
7.247047767E1,5.120838040E1
7.257557671E1,5.161581961E1
7.267758608E1,5.269619063E1
7.277930492E1,5.186757091E1
7.288475604E1,5.356545004E1
7.299051912E1,5.339918622E1
7.309690271E1,5.140478505E1
7.320413421E1,5.230924977E1
7.330981558E1,5.175841786E1
7.341382529E1,5.046977228E1
7.352034179E1,5.214415371E1
7.362667308E1,5.290060578E1
7.372869721E1,5.253467225E1
7.383297137E1,5.344480217E1
7.393673304E1,5.257944671E1
7.404046383E1,5.309572996E1
7.414388308E1,5.100888228E1
7.424588175E1,5.316578343E1
7.435023125E1,5.389385979E1
7.445671829E1,5.134599669E1
7.456104575E1,5.409284240E1
7.466304004E1,5.280076687E1
7.476473442E1,5.185160354E1
7.486747633E1,5.252452957E1
7.497388021E1,5.278969496E1
7.507821329E1,5.360770467E1
7.518024929E1,6.058643053E1
7.528189029E1,5.564535744E1
7.538548754E1,6.045143892E1
7.549070567E1,6.279068686E1
7.559545767E1,5.746755970E1
7.569751333E1,5.383141284E1
7.579915712E1,5.350558159E1
7.590194304E1,5.204177685E1
7.600842725E1,5.254097767E1
7.611467758E1,5.325616656E1
7.621627883E1,5.317609700E1
7.632271408E1,5.357475751E1
7.642438608E1,5.143269719E1
7.652985146E1,5.247821013E1
7.663195812E1,5.328258978E1
7.673350250E1,5.198305434E1
7.683995658E1,5.464683654E1
7.694213358E1,5.354242372E1
7.704697050E1,5.313393644E1
7.714914617E1,5.386597070E1
7.725070008E1,5.318031815E1
7.735686463E1,5.236982614E1
7.746181500E1,5.291651721E1
7.756625492E1,5.257588694E1
7.766790762E1,5.323574454E1
7.777430263E1,5.250001254E1
7.787810067E1,5.409210968E1
7.798328250E1,5.487090380E1
7.808745550E1,5.426644667E1
7.819317358E1,5.350881924E1
7.829831625E1,5.356875717E1
7.840045654E1,5.294314529E1
7.850209642E1,5.279308254E1
7.860857521E1,5.308041230E1
7.871507783E1,5.359911108E1
7.881747421E1,5.184053326E1
7.891922792E1,5.219508077E1
7.902141463E1,5.127705832E1
7.912647517E1,5.084133326E1
7.923271213E1,5.271440029E1
7.933471617E1,5.258463296E1
7.943649358E1,5.175991658E1
7.954311904E1,5.169720231E1
7.964960196E1,5.232866037E1
7.975185454E1,5.211498043E1
7.985355488E1,5.365612746E1
7.996006812E1,5.252871634E1
8.006644396E1,5.295654409E1
8.016900654E1,5.048712481E1
8.027069154E1,5.141532557E1
8.037477283E1,5.305928299E1
8.048117121E1,5.343954698E1
8.058608808E1,5.654064481E1
8.068778371E1,6.233820414E1
8.079426067E1,5.580844762E1
8.090001367E1,5.186092888E1
8.100319825E1,5.253821640E1
8.110489200E1,5.337769259E1
8.121140154E1,5.239423656E1
8.131513429E1,5.115659952E1
8.142032975E1,5.404253108E1
8.152208192E1,5.281368683E1
8.162853400E1,5.438042255E1
8.173497833E1,5.323299262E1
8.183739554E1,5.504091938E1
8.193912833E1,5.429338001E1
8.204569454E1,5.222390512E1
8.214807992E1,5.184520212E1
8.225268342E1,5.237084474E1
8.235467792E1,5.230684919E1
8.245638550E1,5.134988754E1
8.256292925E1,5.226136355E1
8.266456008E1,5.194350138E1
8.276988483E1,5.139584762E1
8.287185108E1,5.367640446E1
8.297356958E1,5.329901440E1
8.307931413E1,5.352311319E1
8.318095983E1,5.148127974E1
8.328704758E1,5.270721641E1
8.338908325E1,5.371291426E1
8.349081862E1,5.296849401E1
8.359461933E1,5.380834075E1
8.370112708E1,5.193618893E1
8.380618212E1,5.168436633E1
8.390791158E1,5.201574674E1
8.401451504E1,5.327228512E1
8.412101408E1,5.451680003E1
8.422329167E1,5.271111297E1
8.432506408E1,5.251334931E1
8.443159971E1,5.172807970E1
8.453810062E1,5.197121583E1
8.464042496E1,5.453741448E1
8.474220296E1,5.316379263E1
8.484867433E1,5.611790340E1
8.495518725E1,5.370862276E1
8.505753496E1,5.332081510E1
8.515931938E1,5.379022004E1
8.526584254E1,6.163966818E1
8.536799667E1,5.560042048E1
8.547264950E1,5.624473658E1
8.557472496E1,5.915968155E1
8.567630417E1,5.446538700E1
8.578268175E1,5.549279460E1
8.588441829E1,5.234625334E1
8.598978912E1,5.467665355E1
8.609184037E1,5.410492293E1
8.619346958E1,5.414519153E1
8.629993562E1,5.301941654E1
8.640344504E1,5.375889171E1
8.650902929E1,5.237166159E1
8.661065258E1,5.133157734E1
8.671719800E1,5.175792513E1
8.681896392E1,5.156234987E1
8.692415317E1,5.303540693E1
8.702722929E1,5.238446313E1
8.713374196E1,5.172954170E1
8.723562975E1,5.343611209E1
8.734120308E1,5.329166096E1
8.744334358E1,5.362322075E1
8.754495633E1,5.372366468E1
8.765141988E1,5.382929166E1
8.775796800E1,5.309630704E1
8.786045612E1,5.347629057E1
8.796200563E1,5.282023826E1
8.806519571E1,5.238224189E1
8.816799383E1,5.400027838E1
8.827448712E1,5.284940459E1
8.837767004E1,5.369668217E1
8.847988696E1,5.336948531E1
8.858633187E1,5.340405830E1
8.869019471E1,5.242013442E1
8.879266396E1,5.354850298E1
8.889478475E1,5.231161022E1
8.899635683E1,5.047756780E1
8.910285937E1,5.033577294E1
8.920927371E1,5.108041926E1
8.931191917E1,5.207318214E1
8.941347408E1,5.219658777E1
8.951599354E1,5.139390324E1
8.962037367E1,5.155800881E1
8.972689525E1,5.226280057E1
8.982914246E1,5.227276435E1
8.993093246E1,5.322503071E1
9.003699929E1,5.312752582E1
9.014346233E1,5.355978594E1
9.024622187E1,5.017950794E1
9.034795037E1,5.404668204E1
9.045369554E1,5.347463108E1
9.056031954E1,5.550903911E1
9.066340404E1,5.398707162E1
9.076577758E1,5.289055890E1
9.086988150E1,5.207608503E1
9.097246558E1,5.255251528E1
