"Time (s)","Sound pressure level (dB)"
1.956349600E1,5.800156186E1
1.966908750E1,5.805416697E1
1.977226887E1,5.859078750E1
1.987876354E1,5.905658123E1
1.998520708E1,5.842935879E1
2.008823642E1,5.799343744E1
2.018986738E1,5.857309081E1
2.029641733E1,5.839145051E1
2.039893662E1,5.852340576E1
2.050361779E1,5.958415222E1
2.060562658E1,5.813133139E1
2.071015296E1,5.705358675E1
2.081675775E1,5.720704610E1
2.092085446E1,5.741609508E1
2.102278962E1,5.659445656E1
2.112441387E1,5.795117605E1
2.123084700E1,5.770221577E1
2.133726883E1,5.831076959E1
2.143990092E1,5.948810192E1
2.154162492E1,5.788609225E1
2.164399937E1,5.739967508E1
2.175043204E1,5.834221344E1
2.185516154E1,5.802069127E1
2.195730104E1,5.883873895E1
2.205893387E1,5.933790528E1
2.216537658E1,5.903624044E1
2.227183375E1,5.614674290E1
2.237455950E1,5.723222365E1
2.247616258E1,5.594777083E1
2.258258108E1,5.789270226E1
2.268854746E1,5.755653403E1
2.279180858E1,5.834390892E1
2.289342846E1,5.903741633E1
2.299696517E1,5.925773775E1
2.310350521E1,5.898224953E1
2.320719008E1,5.796243468E1
2.330922529E1,5.962106560E1
2.341559725E1,5.949222096E1
2.352221263E1,6.012347734E1
2.362430796E1,5.919121574E1
2.372634946E1,5.751250639E1
2.382797183E1,5.671731065E1
2.393284787E1,5.707610803E1
2.403929054E1,5.754100905E1
2.414160929E1,5.769834083E1
2.424369971E1,5.831014839E1
2.434530187E1,5.923232244E1
2.444972896E1,5.868749605E1
2.455618029E1,6.044698521E1
2.465889079E1,5.918391541E1
2.476103092E1,5.894736208E1
2.486266121E1,5.724362104E1
2.496755883E1,5.684425044E1
2.507396787E1,5.616437269E1
2.517619496E1,5.741300531E1
2.527838179E1,5.803441465E1
2.538004067E1,5.952319855E1
2.548491012E1,5.767423708E1
2.559128450E1,5.782926576E1
2.569357296E1,5.830212007E1
2.579570421E1,5.807735187E1
2.589740238E1,5.739127389E1
2.600387029E1,5.756166161E1
2.610832842E1,5.683146064E1
2.621086700E1,5.810829550E1
2.631696367E1,5.684411469E1
2.642348571E1,5.731005126E1
2.652807467E1,5.674368778E1
2.663014050E1,5.766729651E1
2.673180500E1,5.734204347E1
2.683835479E1,5.693966580E1
2.694011612E1,5.868086758E1
2.704542229E1,5.796607738E1
2.714747475E1,5.889091252E1
2.724917546E1,5.935647289E1
2.735556183E1,5.794985302E1
2.746204637E1,5.795663681E1
2.756473825E1,5.758299512E1
2.766642942E1,5.885704905E1
2.777288912E1,5.765023325E1
2.787944704E1,5.776838510E1
2.798190046E1,5.882462533E1
2.808366046E1,5.796605765E1
2.818578871E1,5.781829561E1
2.829233867E1,5.725455559E1
2.839720837E1,5.853059874E1
2.849926554E1,5.888385699E1
2.860103783E1,5.904844397E1
2.870761817E1,5.925928020E1
2.881416525E1,5.960283620E1
2.891647483E1,5.928205120E1
2.901815812E1,5.908031117E1
2.912299087E1,5.887795538E1
2.922688296E1,5.762260983E1
2.933189783E1,5.807101107E1
2.943493071E1,5.812841397E1
2.953861904E1,5.798044451E1
2.964034846E1,5.881333072E1
2.974685633E1,5.860589856E1
2.984903763E1,6.055921785E1
2.995113692E1,5.824655462E1
3.005283892E1,5.825889412E1
3.015771775E1,5.583970526E1
3.026421608E1,5.706817276E1
3.036658308E1,5.837332411E1
3.046855929E1,5.740237796E1
3.057021583E1,5.924599483E1
3.067667850E1,5.881733974E1
3.078123258E1,5.787194617E1
3.088385600E1,5.703875514E1
3.098596417E1,5.841626874E1
3.108772483E1,5.822116269E1
3.119092246E1,5.789843793E1
3.129746321E1,5.739544112E1
3.140127350E1,5.822536337E1
3.150723246E1,5.741719885E1
3.161375817E1,5.881977278E1
3.171852333E1,5.661995297E1
3.182061887E1,5.964669034E1
3.192227987E1,5.878382156E1
3.202872817E1,5.877847463E1
3.213516950E1,5.922871587E1
3.223603958E1,5.755381476E1
3.233791896E1,5.803139507E1
3.243966900E1,5.833245641E1
3.254616979E1,5.803566621E1
3.265078871E1,6.064364629E1
3.275324087E1,5.954357230E1
3.285538796E1,5.654559446E1
3.295708683E1,5.887042705E1
3.306361133E1,5.828612205E1
3.317011521E1,5.827751478E1
3.327264104E1,5.878274793E1
3.337436796E1,5.706396338E1
3.348082258E1,5.603768899E1
3.358730413E1,5.841672091E1
3.368985712E1,5.630090316E1
3.379166900E1,5.760457936E1
3.389816604E1,5.779679411E1
3.400473392E1,5.756442385E1
3.410724512E1,5.741472104E1
3.420895017E1,5.983303581E1
3.431352750E1,5.944237251E1
3.441692075E1,5.881990596E1
3.452257375E1,5.873717245E1
3.462464675E1,5.785322713E1
3.472625058E1,5.859210641E1
3.482723933E1,5.895650942E1
3.493362196E1,5.791491973E1
3.503687867E1,5.899478005E1
3.514197479E1,5.955125879E1
3.524378267E1,5.847785458E1
3.535024475E1,5.763582408E1
3.545678875E1,5.819817453E1
3.555929062E1,5.931344088E1
3.566107158E1,5.639110116E1
3.576753892E1,5.960206037E1
3.587402417E1,6.101149497E1
3.597654471E1,5.806784876E1
3.607834746E1,5.689163171E1
3.618309558E1,5.961532902E1
3.628955142E1,5.785892941E1
3.639189762E1,5.847261568E1
3.649376633E1,5.887669932E1
3.659829975E1,5.830756755E1
3.670053088E1,6.260975528E1
3.680711442E1,6.079183831E1
3.690937617E1,5.838034793E1
3.701130754E1,5.847233564E1
3.711693050E1,5.847537825E1
3.722335196E1,5.737460283E1
3.732659187E1,5.758481659E1
3.742852496E1,5.816414316E1
3.753029883E1,5.900121143E1
3.763673546E1,5.737597556E1
3.774317208E1,5.738187280E1
3.784585392E1,5.756986691E1
3.794760654E1,5.614096795E1
3.805116238E1,5.735753166E1
3.815763783E1,5.696720370E1
3.826130571E1,5.745308570E1
3.836324992E1,5.719066147E1
3.846495058E1,5.660318568E1
3.857143712E1,5.684445997E1
3.867787658E1,5.717489319E1
3.878049246E1,5.582852826E1
3.888218150E1,5.758258293E1
3.898862533E1,5.724835472E1
3.909511129E1,5.838592801E1
3.919771462E1,5.765990904E1
3.930208117E1,5.758389366E1
3.940862208E1,5.740049551E1
3.951279329E1,5.774616608E1
3.961689588E1,5.707248216E1
3.972339104E1,5.798372831E1
3.982990042E1,5.809896595E1
3.993216604E1,5.710893863E1
4.003380550E1,5.663139077E1
4.014022250E1,5.800260612E1
4.024669104E1,5.664649320E1
4.034944329E1,5.692073776E1
4.045107875E1,5.555677955E1
4.055755950E1,5.807583621E1
4.066400683E1,5.750706907E1
4.076666567E1,5.660067729E1
4.086832650E1,5.781526245E1
4.097481121E1,5.762942828E1
4.108127938E1,5.762630761E1
4.118392558E1,5.876778331E1
4.128561271E1,5.713042871E1
4.139209425E1,5.709919623E1
4.149858279E1,5.658509906E1
4.160114600E1,5.546469331E1
4.170286321E1,5.793683873E1
4.180939592E1,5.691460230E1
4.191326504E1,5.865823823E1
4.201650492E1,5.765913046E1
4.211852629E1,5.887108209E1
4.222007921E1,5.821176395E1
4.232559117E1,5.883344359E1
4.242928004E1,5.706865889E1
4.253369083E1,5.693971789E1
4.263801404E1,5.692666506E1
4.274372996E1,5.805798582E1
4.285001437E1,5.833452587E1
4.295540171E1,5.779518913E1
4.306201717E1,5.782531464E1
4.316804654E1,5.900447484E1
4.327251108E1,5.692169476E1
4.337456733E1,5.745645079E1
4.348137246E1,5.695488587E1
4.358525667E1,5.846147058E1
4.369148496E1,5.954034253E1
4.379506088E1,5.856930186E1
4.389872887E1,6.037298365E1
4.400518950E1,5.834175096E1
4.410844567E1,5.797547307E1
4.421504258E1,5.679350031E1
4.431966587E1,5.727829732E1
4.442175275E1,5.608202020E1
4.452353112E1,5.645191343E1
4.462996329E1,5.757285465E1
4.473637125E1,5.849619253E1
4.483898962E1,5.822798811E1
4.494077075E1,5.668880660E1
4.504732667E1,5.892328148E1
4.515367679E1,5.918925495E1
4.525620117E1,5.677212738E1
4.535804737E1,5.577540859E1
4.546302121E1,5.679880822E1
4.556958787E1,5.819431213E1
4.567162725E1,5.914204451E1
4.577368742E1,5.822730813E1
4.587543083E1,5.676021668E1
4.598195479E1,5.700971293E1
4.608853171E1,5.640023217E1
4.619089775E1,5.720168097E1
4.629272208E1,5.884694409E1
4.639922687E1,5.756550837E1
4.650610442E1,5.552551424E1
4.660819196E1,5.826275575E1
4.670997567E1,5.943788536E1
4.681652608E1,6.065362800E1
4.691965400E1,5.836403901E1
4.702359846E1,5.780825393E1
4.712568579E1,5.927755921E1
4.722733113E1,5.670799025E1
4.733312729E1,5.724793216E1
4.743514317E1,5.761496742E1
4.754102667E1,5.923008160E1
4.764300696E1,5.893416544E1
4.774473537E1,5.858410601E1
4.784704604E1,5.798322576E1
4.795358042E1,5.846892102E1
4.805837396E1,5.884017144E1
4.816042796E1,5.683600334E1
4.826197658E1,5.680657910E1
4.836300004E1,5.739239252E1
4.846948808E1,5.904811504E1
4.857578329E1,5.874132472E1
4.867774017E1,5.842644036E1
4.877949688E1,5.824360113E1
4.888607496E1,5.902246634E1
4.899251721E1,6.344120379E1
4.909503687E1,5.828805680E1
4.919676471E1,5.689529478E1
4.930322308E1,5.761043893E1
4.940975867E1,5.723884264E1
4.951220458E1,5.608620412E1
4.961392938E1,5.727241763E1
4.971692483E1,5.828708974E1
4.981937992E1,5.935113375E1
4.992369792E1,5.944137310E1
5.002766850E1,5.750414558E1
5.013205046E1,5.692919758E1
5.023866196E1,5.551944076E1
5.034476250E1,5.789887153E1
5.044898400E1,5.780353349E1
5.055545137E1,5.682910289E1
5.066188717E1,5.676673705E1
5.076609171E1,5.900474271E1
5.087261938E1,5.918205192E1
5.097905146E1,5.768315644E1
5.108263683E1,5.776417653E1
5.118872492E1,5.802183392E1
5.129525117E1,5.750490674E1
5.139979438E1,5.848821330E1
5.150634754E1,5.782814754E1
5.160835196E1,5.778178442E1
5.171358400E1,5.886381002E1
5.181705046E1,5.784563869E1
5.192360367E1,5.613701349E1
5.203005667E1,5.967376167E1
5.213416942E1,5.835276191E1
5.223696400E1,5.807666162E1
5.234339692E1,5.836794693E1
5.244787550E1,5.548940162E1
5.255143021E1,5.848274312E1
5.265786117E1,5.802274960E1
5.276436454E1,5.674247773E1
5.286857992E1,5.682816768E1
5.297505329E1,5.696747376E1
5.308158712E1,5.758138340E1
5.318572350E1,5.608358784E1
5.329230771E1,5.831692744E1
5.339881133E1,5.678167495E1
5.350283263E1,5.669364544E1
5.360935312E1,5.777846571E1
5.371111283E1,5.978459109E1
5.381643883E1,5.776029239E1
5.392009383E1,5.639155850E1
5.402658704E1,5.686096654E1
5.413310333E1,5.778681303E1
5.423714387E1,5.697280283E1
5.434284387E1,5.881054599E1
5.444607104E1,5.859113073E1
5.455077658E1,5.633877116E1
5.465442696E1,5.741756638E1
5.476088775E1,5.795043145E1
5.486742192E1,5.883709508E1
5.497143550E1,5.737566616E1
5.507790013E1,5.880907052E1
5.518441625E1,5.837498214E1
5.528857975E1,5.587239343E1
5.539511675E1,5.593077078E1
5.550028583E1,5.703294245E1
5.560566137E1,5.905600538E1
5.571027746E1,5.771411753E1
5.581218125E1,5.831311826E1
5.591693025E1,5.871571743E1
5.602294900E1,5.858000426E1
5.612949096E1,5.685650020E1
5.623334329E1,5.753636052E1
5.633641746E1,5.606544231E1
5.644007433E1,5.605938552E1
5.654656950E1,5.718299337E1
5.665308437E1,5.814942815E1
5.675718721E1,5.755404570E1
5.685915279E1,5.799487072E1
5.696566379E1,5.772740829E1
5.707077575E1,5.777790879E1
5.717430908E1,5.676000191E1
5.728086513E1,5.946257665E1
5.738744042E1,5.763544946E1
5.749144075E1,5.628044393E1
5.759802000E1,5.715521135E1
5.770457308E1,5.817763521E1
5.780848983E1,5.926002556E1
5.791118796E1,5.671759510E1
5.801697021E1,5.824787595E1
5.812216458E1,5.774737846E1
5.822563917E1,5.864893536E1
5.833217050E1,5.645767692E1
5.843858629E1,5.680201360E1
5.854269404E1,5.799713958E1
5.864917258E1,5.598291653E1
5.875140750E1,5.700761457E1
5.885639429E1,5.726666785E1
5.895996375E1,5.955747407E1
5.906425371E1,5.759091630E1
5.916612463E1,5.786766668E1
5.926879087E1,5.639059136E1
5.937364033E1,5.881103676E1
5.947719521E1,5.694635441E1
5.958372258E1,5.853716233E1
5.969025325E1,6.219174581E1
5.979442700E1,5.777299903E1
5.990090162E1,5.721262010E1
6.000744504E1,5.937999795E1
6.011148288E1,5.729636834E1
6.021695250E1,5.816860408E1
6.032349058E1,5.878317114E1
6.042852733E1,5.925380762E1
6.053492513E1,5.837546705E1
6.063690167E1,5.757860512E1
6.074216667E1,5.662566156E1
6.084578879E1,5.659492221E1
6.095227933E1,5.703908168E1
6.105876358E1,5.765455946E1
6.116288421E1,5.779436459E1
6.126927725E1,5.858616344E1
6.137578737E1,5.783571954E1
6.148005333E1,5.632457511E1
6.158647950E1,5.652731715E1
6.169142208E1,5.778984551E1
6.179717575E1,5.684204472E1
6.190370542E1,5.902954400E1
6.200929225E1,5.871240123E1
6.211423079E1,5.783083816E1
6.221691971E1,5.857215475E1
6.232339575E1,5.720363758E1
6.242791750E1,5.766996959E1
6.253147183E1,5.823347404E1
6.263796188E1,5.856766721E1
6.274372300E1,5.701661421E1
6.284845496E1,5.725327094E1
6.295496137E1,5.846209800E1
6.306143337E1,5.787568746E1
6.316555375E1,5.756209169E1
6.327025296E1,5.606560340E1
6.337677092E1,5.842866393E1
6.348271396E1,5.637194918E1
6.358539104E1,5.830884589E1
6.369129983E1,5.888882726E1
6.379633125E1,5.913113314E1
6.389996542E1,5.848430546E1
6.400654188E1,5.695540581E1
6.411308242E1,5.720629050E1
6.421693200E1,5.855859532E1
6.432348904E1,5.771327916E1
6.443006779E1,5.708525391E1
6.453398329E1,5.836691037E1
6.464047742E1,5.884553553E1
6.474411863E1,5.899214095E1
6.484765283E1,5.871757995E1
6.495123717E1,6.021831374E1
6.505524929E1,5.789930532E1
6.516033267E1,5.793786281E1
6.526478475E1,5.575750365E1
6.536842250E1,5.789469741E1
6.547499696E1,5.731631028E1
6.558030412E1,5.855315955E1
6.568554196E1,5.906659723E1
6.579213712E1,6.087420179E1
6.589861179E1,5.889889143E1
6.600094221E1,5.836242749E1
6.610274892E1,5.713440455E1
6.620926842E1,5.831071873E1
6.631600504E1,5.757019409E1
6.641813825E1,5.672720244E1
6.651982892E1,5.572795898E1
6.662637617E1,5.832776495E1
6.672813929E1,5.766651500E1
6.683333262E1,5.842104011E1
6.693550979E1,5.702944925E1
6.703707842E1,5.729919572E1
6.713947412E1,5.652613808E1
6.724501417E1,5.638670166E1
6.735082525E1,5.683317224E1
6.745285833E1,5.801179248E1
6.755459929E1,5.664366462E1
6.765700767E1,5.878691536E1
6.776347112E1,5.772824668E1
6.786804608E1,5.773731923E1
6.797007525E1,5.827348398E1
6.807178912E1,5.730547994E1
6.817821663E1,5.740626436E1
6.828467750E1,5.955602592E1
6.838730350E1,5.861905772E1
6.848897812E1,5.774320152E1
6.859305587E1,5.642618362E1
6.869540762E1,5.854042761E1
6.880041604E1,5.643917974E1
6.890265204E1,5.879255337E1
6.900476729E1,5.848429169E1
6.910625092E1,5.801993460E1
6.920718462E1,5.722399415E1
6.931377012E1,5.877588461E1
6.941989458E1,5.618053951E1
6.952199625E1,5.893663040E1
6.962362925E1,5.888956980E1
6.973017279E1,6.023899088E1
6.983369312E1,5.710523024E1
6.993710521E1,5.713227246E1
7.003919575E1,5.592655719E1
7.014088363E1,5.611956522E1
7.024701883E1,5.713340278E1
7.035188896E1,5.858452842E1
7.045445325E1,5.957412845E1
7.055648283E1,5.981942021E1
7.065818975E1,5.949611995E1
7.076030787E1,5.868276882E1
7.086672425E1,5.676125903E1
7.097171158E1,5.859591665E1
7.107384329E1,5.759480416E1
7.117548142E1,5.779089817E1
7.128193983E1,5.600302521E1
7.138468033E1,5.639615024E1
7.148915688E1,5.495620571E1
7.159117121E1,5.886698023E1
7.169291100E1,5.843440254E1
7.179958663E1,5.803026458E1
7.190613067E1,5.793235661E1
7.200837821E1,5.708338002E1
7.211012971E1,5.886881202E1
7.221669696E1,5.770304398E1
7.232317817E1,5.741878872E1
7.242560300E1,5.828574847E1
7.252731300E1,5.772395949E1
7.263382692E1,5.850609457E1
7.274028858E1,5.760015909E1
7.284275363E1,5.752574166E1
7.294455583E1,5.789590207E1
7.305108262E1,5.792064964E1
7.315757117E1,5.857806962E1
7.325990879E1,5.620878842E1
7.336172642E1,5.653496774E1
7.346815721E1,5.893266842E1
7.357468238E1,5.819599380E1
7.368058608E1,5.716631771E1
7.378709071E1,5.743203398E1
7.389226821E1,5.852801053E1
7.399429667E1,5.584385113E1
7.409599363E1,5.563224922E1
7.420261813E1,5.722717515E1
7.430905350E1,5.931704148E1
7.441155837E1,5.778523023E1
7.451691596E1,5.806613720E1
7.462342896E1,5.704073376E1
7.472664850E1,5.742851671E1
7.482867625E1,5.663243887E1
7.493042246E1,5.755306905E1
7.503693646E1,5.668466324E1
7.514340442E1,5.761114417E1
7.524584533E1,5.828495857E1
7.534760700E1,5.852703013E1
7.545241733E1,5.688897384E1
7.555884783E1,5.618576832E1
7.566115550E1,5.654736554E1
7.576319800E1,5.849006379E1
7.586492412E1,5.790278087E1
7.596978308E1,5.652839252E1
7.607625113E1,5.710066166E1
7.617852871E1,5.745308910E1
7.628054592E1,5.897388886E1
7.638224829E1,5.584813171E1
7.648714629E1,5.664757058E1
7.658878196E1,5.869947684E1
7.669036296E1,5.796078427E1
7.679596679E1,5.731170345E1
7.689802542E1,5.665096055E1
7.699975721E1,5.806556641E1
7.710637050E1,5.630888480E1
7.721295058E1,5.688417363E1
7.731692775E1,5.722779988E1
7.742343575E1,5.628629545E1
7.752987521E1,5.692145704E1
7.763227529E1,5.755336321E1
7.773401429E1,5.822125166E1
7.783874542E1,5.745065906E1
7.794527700E1,5.878074261E1
7.804754654E1,5.745361153E1
7.814957125E1,5.755542113E1
7.825128637E1,5.713232637E1
7.835779508E1,5.772418542E1
7.845930758E1,5.768279368E1
7.856495583E1,5.710192352E1
7.866689050E1,5.703687285E1
7.876864562E1,5.762296245E1
7.887090283E1,5.696124522E1
7.897741600E1,5.721701072E1
7.908220933E1,5.859118383E1
7.918416733E1,5.802196931E1
7.928601533E1,5.680646385E1
7.938856079E1,5.724987379E1
7.949506237E1,5.684662234E1
7.959964104E1,5.463088816E1
7.970162579E1,5.758444652E1
7.980336204E1,5.705960371E1
7.990992267E1,5.781735238E1
8.001641521E1,5.735720751E1
8.011876217E1,5.587451588E1
8.022053971E1,5.677683517E1
8.032699900E1,5.628389177E1
8.043354037E1,5.686144709E1
8.053596604E1,5.760108517E1
8.064024888E1,5.778854495E1
8.074673200E1,5.766965624E1
8.085115808E1,5.883093935E1
8.095315971E1,5.895315220E1
8.105492942E1,5.711162811E1
8.115758633E1,5.732823880E1
8.126413071E1,5.846736668E1
8.136851846E1,5.646036399E1
8.147056004E1,5.818759917E1
8.157226958E1,5.843994006E1
8.167495354E1,5.696238471E1
8.178145483E1,5.728371119E1
8.188583929E1,5.710803802E1
8.198790154E1,5.648219882E1
8.208964204E1,6.020126312E1
8.219234133E1,6.282140890E1
8.229880508E1,6.003756000E1
8.240320583E1,5.914171058E1
8.250521979E1,5.665314333E1
8.260695496E1,5.684826019E1
8.270971817E1,5.738963804E1
8.281628621E1,5.720280710E1
8.292048350E1,5.932406340E1
8.302258958E1,5.766737804E1
8.312426196E1,5.976595899E1
8.322707392E1,5.986739301E1
8.333300958E1,5.860822599E1
8.343784337E1,5.895476768E1
8.353993462E1,5.802439216E1
8.364158592E1,5.659077708E1
8.374441763E1,5.617554833E1
8.384671537E1,5.869897466E1
8.395323000E1,5.670988624E1
8.405527729E1,5.633362625E1
8.415891779E1,5.779320963E1
8.426178071E1,5.924781943E1
8.436837462E1,5.681251586E1
8.447269508E1,5.706731352E1
8.457473996E1,5.691941962E1
8.467649879E1,5.724399051E1
8.477915321E1,5.846872445E1
8.488493583E1,5.767121998E1
8.499004508E1,5.576352855E1
8.509206596E1,5.824013495E1
8.519379133E1,5.761197462E1
8.529658833E1,5.790483921E1
8.540308796E1,5.791755706E1
8.550730325E1,5.916435132E1
8.560943587E1,5.696623796E1
8.571121079E1,5.678723366E1
8.581691887E1,5.755330089E1
8.592257021E1,5.886950387E1
8.602826850E1,5.892517071E1
8.613481529E1,5.753938044E1
8.624132008E1,5.767770332E1
8.634368496E1,5.942227930E1
8.644550692E1,5.853670792E1
8.655201271E1,5.792914820E1
8.665842400E1,5.770909607E1
8.676091987E1,5.656630440E1
8.686276021E1,5.786673245E1
8.696920579E1,5.885038707E1
8.707565108E1,5.850156369E1
8.717818738E1,5.818370578E1
8.727984988E1,5.817517138E1
8.738632867E1,5.821555959E1
8.749274704E1,5.855523579E1
8.759530308E1,5.850863767E1
8.769704008E1,5.792701359E1
8.780363267E1,5.933236978E1
8.791018208E1,5.863254271E1
8.801262504E1,5.767290141E1
8.811690796E1,5.805662661E1
8.822342513E1,5.745463077E1
8.832762808E1,5.652933250E1
8.842976637E1,5.711805249E1
8.853131450E1,5.785973812E1
8.863702537E1,5.666030941E1
8.874348779E1,5.831131542E1
8.884697767E1,5.884767724E1
8.894851975E1,5.961144075E1
8.905369446E1,5.769495299E1
8.915895229E1,5.805690986E1
8.926207329E1,5.853542858E1
8.936424900E1,5.664556155E1
8.946596504E1,5.769123296E1
8.957242467E1,5.704127469E1
8.967889208E1,5.765207986E1
8.978297896E1,5.814625591E1
8.988939813E1,5.734131990E1
8.999589979E1,5.768255830E1
9.009856712E1,5.941259998E1
9.020032987E1,5.849572181E1
9.030687158E1,5.805818356E1
9.041334238E1,5.668607155E1
9.051696958E1,5.750412943E1
9.062354413E1,5.831067960E1
9.072695996E1,5.903633181E1
9.083098754E1,5.930820775E1
