"Time (s)","Sound pressure level (dB)"
44.707994622,68.732175609
44.811829884,66.519391853
44.916677507,65.578647305
45.021267879,67.353344350
45.127864954,62.976049890
45.231804280,60.950305904
45.335615307,58.374010216
45.439527950,60.691368002
45.541923691,63.308621995
45.645786181,62.364056273
45.749617578,60.209777416
45.854816604,60.892813191
45.958676900,61.382048682
46.063338591,62.696029659
46.168858313,62.077360931
46.274038578,59.720109511
46.378887539,60.674731502
46.482041383,63.486228164
46.585279767,60.501592673
46.688849882,60.878817548
46.792289401,60.775224314
46.896427154,60.469518440
46.999961854,55.633144513
47.105227027,59.624501788
47.209532318,58.162246254
47.311306450,58.620105477
47.416070735,55.437943755
47.519667940,55.532851603
47.624667559,54.545845683
47.729473255,56.662647415
47.833012276,59.191566090
47.937722865,59.548312095
48.042521467,59.888577317
48.145571540,60.254483608
48.250076883,61.178111748
48.354262690,60.657028062
48.458667705,61.072265399
48.563902927,58.520900310
48.667278996,59.976929912
48.770681244,58.359515882
48.873510633,58.824148070
48.978548762,54.631561875
49.082764175,56.090403014
49.185664487,58.810891683
49.288832089,58.717264078
49.393415394,56.915643638
49.496592066,59.619853180
49.600983344,56.946415511
49.704329946,57.692531980
49.808358277,58.241744902
49.913766345,58.040640515
50.017733668,60.615759475
50.121860636,58.123369622
50.225515843,61.212071261
50.328688022,62.593624415
50.433546190,61.602887447
50.540728261,61.361790862
50.644544068,59.072440366
50.748741693,57.821084562
50.851942477,59.631565013
50.956151041,60.142588101
51.060451458,61.986670445
51.161862066,60.205897160
51.267022642,61.060164865
51.372582149,57.982771445
51.476064091,60.020019516
51.580486603,61.019180407
51.686687926,61.819082222
51.790246799,59.148691520
51.893771482,57.187615533
51.997367705,57.737323922
52.103333619,58.732778057
52.208670143,61.112421947
52.311745849,61.990255230
52.417212838,61.013650998
52.521258804,55.465131337
52.625008588,61.269230183
52.729040771,63.275540156
52.834083847,62.455097328
52.938644045,62.487544545
53.041764088,61.360928486
53.145654723,60.803965478
53.248426796,60.254820788
53.351487346,58.946990648
53.456313022,62.808090190
53.558471062,58.875315885
53.660087876,59.834318583
53.763665726,56.056869058
53.866786566,58.813124368
53.970564217,60.165651675
54.074735254,57.559708301
54.180139650,61.751347780
54.284201296,61.090070812
54.386900925,63.230932336
54.491964453,62.864745003
54.596806074,59.288745182
54.701108861,58.097539484
54.802879361,61.294745207
54.907261218,57.182676200
55.012605924,62.177637673
55.117278690,62.719187386
55.222511190,61.071623349
55.327374720,59.544259745
55.431546798,61.897367900
55.537004069,57.262239418
55.640029306,59.865809756
55.742467117,55.913719373
55.847056303,59.213129985
55.952519566,60.550147343
56.057512075,59.611355595
56.160583321,58.285184257
56.263953939,57.906619255
56.367382927,59.507248002
56.471581455,60.032433874
56.576287556,58.844647150
56.678292024,59.555447293
56.781301537,60.054283332
56.886420772,62.306217893
56.991856335,59.519065762
57.095244036,59.794664657
57.198791448,56.796581043
57.301306682,59.711923282
57.406480385,57.228498878
57.511311708,57.974078005
57.615825921,59.715262487
57.720918810,59.469405125
57.825645264,57.791813945
57.931311411,56.847191212
58.035388037,59.711311303
58.141040158,61.167311419
58.246119892,58.701851363
58.350504078,62.797240648
58.453925572,59.954222550
58.557999727,59.485137415
58.662104589,60.389144179
58.766107903,60.631827820
58.868789226,60.401735583
58.971438318,58.163012450
59.075554923,59.799544774
59.178079075,57.690545062
59.281542672,56.978666937
59.387093664,55.797151766
59.488901730,56.464973477
59.594150252,57.717806957
59.696886534,58.705414197
59.802384778,58.323663712
59.906795503,60.357831022
60.012177532,61.161436140
60.113547288,61.222844104
60.218997811,60.511808518
60.322428298,55.866852794
60.426968815,59.259245315
60.530616662,57.886727596
60.633273387,58.074931612
60.737734428,58.970903956
60.840805765,59.906937659
60.944554491,59.342461830
61.047406466,60.027317675
61.151362370,59.320988829
61.255456855,56.987953451
61.358424495,57.080007711
61.463018353,56.340141179
61.567930315,54.554222393
61.673529101,56.882734141
61.777192502,59.113306795
61.883126010,59.080991700
61.987667641,56.974271376
62.090932732,57.360806255
62.194102966,59.204592421
62.297274608,56.432483045
62.401329438,56.185876018
62.505474834,56.908132970
62.609429278,55.490381775
62.714132316,56.480295031
62.819210813,54.407188497
62.923301517,54.896376612
63.028116549,58.544189452
63.131403738,64.639371939
63.235219034,61.303807633
63.339081393,62.093242378
63.444675677,58.681718804
63.548546835,58.556539320
63.652885809,58.838643637
63.756697707,58.276530307
63.860461921,59.956322085
63.965445389,60.982423700
64.070493384,60.132907677
64.175013339,58.072754325
64.280149274,57.877122850
64.384027688,58.423345588
64.486066121,57.806773136
64.590627336,58.725072755
64.693796206,59.008345923
64.798071847,59.622854927
64.899417800,58.962532787
65.004420541,60.236238163
65.109133638,62.653088733
65.212885812,59.852410033
65.317943769,61.103005584
65.422161640,58.799936974
65.526433232,59.070228473
65.629817973,55.684320760
65.733422301,57.766714291
65.836954457,56.000618847
65.943381834,54.640394294
66.047809681,56.598560607
66.151989022,61.535583376
66.254393023,59.118797475
66.357709673,57.364359286
66.461165985,59.298478974
66.565070234,60.594399702
66.670353142,56.424005183
66.775405760,60.202771066
66.879549287,58.030082137
66.983920717,54.749862501
67.087087947,56.998401432
67.188964047,58.967534859
67.294744242,58.337942937
67.398486388,58.759625067
67.503022908,62.289563317
67.607508593,59.793065802
67.710845074,60.073334406
67.815153687,61.337567206
67.920838572,59.450459259
68.026182652,58.174542809
68.132058426,57.446833730
68.235438309,57.265758128
68.338862745,56.845334899
68.443980935,58.027579867
68.547480875,55.784811561
68.651634385,59.513044413
68.756632722,60.612819423
68.860874027,57.918724525
68.965237314,58.722209192
69.069099438,58.398875619
69.173414165,60.344281888
69.276004295,59.703411421
69.379485040,58.905550212
69.483307530,60.911936529
69.587533728,58.862195629
69.691894391,58.955476529
69.794125516,61.429048939
69.898569701,58.083254118
70.003055524,57.489990025
70.107482393,57.847494462
70.211984190,63.265581678
70.315536339,62.671982288
70.419695550,63.548421662
70.524484589,61.724660297
70.629530191,59.637574101
70.733451245,60.948750197
70.837392551,62.362428092
70.941264190,60.099309468
71.047198341,60.611769499
71.152195128,62.383339013
71.256825761,61.504277179
71.359024255,60.135779252
71.462659010,56.716079372
71.566172969,59.278475139
71.670633252,60.295687840
71.774340306,59.064674674
71.879408952,58.898404270
71.982806636,56.293565594
72.086593097,59.209999639
72.190250286,59.804426316
72.293818787,58.007801941
72.396760855,61.120522935
72.501307289,61.074099668
72.603734826,59.894044975
72.705870406,63.910798088
72.809685091,64.642829270
72.915400772,63.744081031
73.019572407,58.921767051
73.123451699,58.205508212
73.226886759,58.184577953
73.331445500,57.266900170
73.435273055,58.459243230
73.540185883,59.520817195
73.644085289,60.308044360
73.748193248,60.965415026
73.853619230,57.720439840
73.956561848,59.121356588
74.059487111,57.829779377
74.163563653,58.986923358
74.267630169,62.360829638
74.370682554,63.226532417
74.473841323,60.775214568
74.577894216,60.158171299
74.680149433,62.348268415
74.785266944,64.277635277
74.889617751,62.853602940
74.993331224,63.118855748
75.097417267,61.895607322
75.202327031,61.935783521
75.305886303,60.158782088
75.409303150,61.058548032
75.514235264,60.222174737
75.616325195,58.978592812
75.718938647,56.769315174
75.821402763,57.323837543
75.923896056,58.429644066
76.027985252,59.173203997
76.131835722,61.855886924
76.234616643,60.023295188
76.339239804,59.917064063
76.442926930,58.351730822
76.546751929,61.232112284
76.649874806,64.224405374
76.754812362,63.941218678
76.858721517,61.567479894
76.962212661,59.893083748
77.064871450,58.700977267
77.169487878,57.830081385
77.274390221,59.487282219
77.380024720,57.575571058
77.483106953,58.685620458
77.586661943,58.459859168
77.692672077,61.179962459
77.796215600,59.848227658
77.900244326,60.392788422
78.006148302,61.218175853
78.110129097,57.735812729
78.215229207,55.270818585
78.320549265,56.005073156
78.423173904,58.000135849
78.526476804,57.240171543
78.629078629,60.733022407
78.734387014,58.219133819
78.837878002,58.736619639
78.942417011,59.833884501
79.047021150,57.288185107
79.150549755,56.644257454
79.253495600,56.440478978
79.359347490,61.708640089
79.463351184,61.592855072
79.568532785,58.181122352
79.670866342,58.919401764
79.773517692,61.132361483
79.875984327,56.596779230
79.977643736,60.962802510
80.082658836,58.314226281
80.185438099,59.348510634
80.290063498,57.561352101
80.393821412,57.901332097
80.498644285,56.430487677
80.604229830,54.368706758
80.708424669,56.115027714
80.813047972,58.756783257
80.917618221,58.674432606
81.020944431,62.372258649
81.124030469,61.372821299
81.228269938,61.362353737
81.331393878,62.511475089
81.434607024,62.481655286
81.538558631,59.797683717
81.641867955,59.648393970
81.745951386,57.799740498
81.849769324,59.597510844
81.954064923,58.480412577
82.058885710,57.506907055
82.163553480,59.893324761
82.266722600,58.313581214
82.372140588,60.613984574
82.474008672,59.237115510
82.578241689,60.929852321
82.682293743,60.420834712
82.788979925,57.063221081
82.892964416,56.410344231
82.997246829,58.777823534
83.102220004,58.792754290
83.206313682,60.984157899
83.310350076,64.001252696
83.413898609,61.797835379
83.518455537,57.491317989
83.622779637,59.147312768
83.727257662,61.161712793
83.831143472,61.289832633
83.935036129,61.369778325
84.039232567,60.927483517
84.141772496,58.840360130
84.244557909,59.587302067
84.349143612,58.968549127
84.454328010,59.381254177
84.559691888,58.950448966
84.662267380,60.032613326
84.766619535,57.528090247
84.871358738,60.052144017
84.974624247,63.500179687
85.080761882,58.247618035
85.184604448,56.756995086
85.289684372,59.937915601
85.392793845,58.295242708
85.495384468,58.762582703
85.600649716,59.011036548
85.704842182,59.353693418
85.808759697,53.247856404
85.910720528,53.874158338
86.014222958,56.572061062
86.117680065,61.646165904
86.222091629,62.516316085
86.325163184,63.354676917
86.429753025,57.947992263
86.531991183,58.465848032
86.635927861,58.455032413
86.740224913,62.215046155
86.845995181,61.435214716
86.950459927,61.010305291
87.054702331,60.349570807
87.158305848,60.645757306
87.262970215,57.411120145
87.366232778,58.805222511
87.470266226,58.011044525
87.574320228,59.328825849
87.678696370,61.755401128
87.782446191,60.083948481
87.885361771,57.099799894
87.990256553,59.492562582
88.094574162,57.248956376
88.200788943,54.844131848
88.304177351,59.784949870
88.406129490,63.171492336
88.511558169,59.416659791
88.615657811,59.176919944
88.719581418,63.823965526
88.824332569,59.078317610
88.927703117,57.659567965
89.031737181,59.173039582
89.135895724,53.728937086
89.237592646,54.961020214
89.341098271,59.258650995
89.446018287,60.843419524
89.549661616,59.427339727
89.656331558,59.174284532
89.760479145,61.087472952
89.864782754,61.269830682
89.967757505,62.779601466
90.070246344,64.730876545
90.173322516,62.180466333
90.276587001,64.446695675
90.380472961,63.467711163
90.483386690,60.724092716
90.587808059,61.152189211
90.691148328,59.016274651
90.793852819,60.377030999
90.897557467,60.934895640
91.000364485,60.468050292
91.103429446,63.083028946
91.206313581,59.401857594
91.309227470,60.835094560
91.412624000,59.714314580
91.516612753,60.627398649
91.620258818,61.467415791
91.725836432,63.543307665
91.828854206,62.111696596
91.933694484,63.120915595
92.038314960,63.188853789
92.143025829,63.674033248
92.247598202,63.093505225
92.352421580,59.630061391
92.456391834,62.842466959
92.559934402,62.274286332
92.664482084,63.049120673
92.767913574,60.868800803
92.872053222,59.763721475
92.974409822,60.352994458
93.077108854,59.356965436
93.180980559,60.187082309
93.284658033,61.553555695
93.389678218,61.857802400
93.493685746,62.941228326
93.597738677,58.499639216
93.702923972,57.251018058
93.806297489,58.366508023
93.910637028,60.725682504
94.015431822,62.394759120
94.120017438,61.855439105
94.225051479,64.712949301
94.330412490,60.346936019
94.433793215,61.385973189
94.538334936,59.892133905
94.644160612,57.215132080
94.748031871,57.797237717
94.852921733,57.289614518
94.957089116,54.940319581
95.061324628,56.326316981
95.164489593,57.981146563
95.268530043,58.193595994
95.372014668,61.661345493
95.475005479,58.481479611
95.577580666,61.352270058
95.682337233,60.578979598
95.787964107,57.739648008
95.891371581,57.861217835
95.994355504,59.045368666
96.098613940,60.481306120
96.200286175,57.182366583
96.303454840,58.608357600
96.406688931,59.641350090
96.511842677,61.962607643
96.617097865,61.229944111
96.721120943,58.886058896
96.823882195,60.576243626
96.930447962,62.515264223
97.035911131,61.030405247
97.139638724,58.328812282
97.243766150,59.640080484
97.348233989,60.046456886
97.453347016,60.899569560
97.556542039,58.879722997
97.660391433,58.764603272
97.763032612,62.139652613
97.868436862,61.953167276
97.973493309,58.470518267
98.077319380,59.195059675
98.182008596,55.980313483
98.288260230,56.994893107
98.393674192,57.325044297
98.496511254,57.695462569
98.598450857,59.834881741
98.701613746,58.462934446
98.806033629,55.871702367
98.909721347,59.060527494
99.011444269,64.818934226
99.116906309,62.542790650
99.220366890,64.203901465
99.323726662,65.557319449
99.428871459,63.327780572
99.533042640,66.199252125
99.637834169,67.710370651
99.742159007,68.339713559
99.844908699,71.846323475
99.949619006,72.635081074
100.053685811,70.493958105
100.156300763,72.037449673
100.260854850,66.927105540
100.363926957,66.970350038
100.467808141,66.629228030
100.570219127,66.137427083
100.673010466,63.837069457
100.776033118,66.672920611
100.879347648,68.997957044
100.982180510,68.806794557
101.085063492,68.427693037
101.188188343,70.030580045
101.291727048,64.850781231
101.398021424,65.750386019
101.501544008,62.214661260
101.605610702,61.920583394
101.709989733,61.899432148
101.813127644,63.541340695
101.916687973,62.154658238
102.020122196,64.941631400
102.123197235,62.768888884
102.226987976,62.455379664
102.329800504,61.449999611
102.434514937,59.935673599
102.538329955,59.573250344
102.642588219,59.412358899
102.746240700,61.593951040
102.850141334,61.901903812
102.955212068,59.653620547
103.056717233,60.933826543
103.160785448,60.140647070
103.263007349,59.886567804
103.366383419,61.553389973
103.471054755,60.549649492
103.573642812,62.099479851
103.678803877,59.648929402
103.783101445,58.626098758
103.885820283,60.096567030
103.987924763,58.764423945
104.091480569,60.436450828
104.195859912,57.921168052
104.301266225,58.969831727
104.405363940,58.703858767
104.508660395,57.466687152
104.612841364,59.912628720
104.716895767,60.421751495
104.818984284,58.133001655
104.923019163,56.704055303
105.029271424,60.107038610
105.133313841,58.679751401
105.237367866,57.638916319
105.341251201,59.545894671
105.447192352,63.312031785
105.552547368,60.984908052
105.656825010,61.482795782
105.761715137,63.103868617
105.864779712,59.725222153
105.969725228,61.766084768
106.074767292,60.577160159
106.178355543,59.408265474
106.282013737,60.066346708
106.385704263,60.420563820
106.488994111,60.148126554
106.591802815,58.188326106
106.692861251,57.597486982
106.796182547,56.041877335
106.898576189,56.076055094
107.002908376,56.166531020
107.107870349,56.482767612
107.209486756,58.810505623
107.314984800,58.526140089
107.419898031,58.462107479
107.524941165,58.685668999
107.628932806,57.239726872
107.732581989,60.032606386
107.838328858,57.699180030
107.941053997,61.387667939
108.044996645,61.136364776
108.147316702,62.404122430
108.251332614,64.043728117
108.354644905,62.689171707
108.457559116,59.039133260
108.562848378,57.588008149
108.666436251,58.917918526
108.769605524,59.529934060
108.871699819,55.776224943
108.975386132,57.969788869
109.079957356,55.604488221
109.185032881,57.146254464
109.288014066,56.249191817
109.392579244,58.795600091
109.497499968,56.510016406
109.602673362,60.974849067
109.706627858,60.368287478
109.810720361,66.039491819
109.915128500,63.440260515
110.019250620,61.602648459
110.122777939,59.188547324
110.227607230,55.957574088
110.331483597,57.486543415
110.434676615,59.177668213
110.537094390,60.684812314
110.641367172,57.583335187
110.744608697,61.070811067
110.848404896,60.617680492
110.951963535,60.743528544
111.055686780,61.097421406
111.159218144,60.014032590
111.262663138,61.455915608
111.366689043,57.977214265
111.470314710,57.747254571
111.574641908,59.693732225
111.676341495,60.389477379
111.780252099,60.125852746
111.886485763,60.739206090
111.990655660,63.174764140
112.095316592,61.069901590
112.198916596,60.300114715
112.303212403,61.096163178
112.408242901,61.684614128
112.511566614,59.636547021
112.615471410,59.621961467
112.720590884,60.957294338
112.824282932,58.785578346
112.928268379,61.410646736
113.032222869,59.243391750
113.138800462,58.766723695
113.241686023,61.185140193
113.345651514,62.825227881
113.450861704,62.201963552
113.554600896,58.713706081
113.660540007,57.378255742
113.765070501,56.614455627
113.870483449,58.316627221
113.974462691,60.050805639
114.079438454,58.464104662
114.185581761,60.331010829
114.288925401,60.697886259
114.391817639,60.131584745
114.495277316,59.489826551
114.601249620,55.510031669
114.706348888,56.613917618
114.808547086,59.178530682
114.913778524,57.243422806
115.018500225,54.988630178
115.122151923,58.595884894
115.226658473,57.445677420
115.332743627,58.030023142
115.436470404,56.638721068
115.539752330,58.604035562
115.644143254,59.942999095
115.747215021,61.803327062
115.850922677,59.514020317
115.954915562,62.663856923
116.059507454,57.076444546
116.163803022,59.090652100
116.267800111,59.465973777
116.372937611,57.144325390
116.476535455,59.808730899
116.579431955,57.389181288
116.682907587,59.036081652
116.785293103,60.002398601
116.889800963,61.240012985
116.994750783,61.640357407
117.099596309,56.806480914
117.202180838,56.288487146
117.305093471,58.246939665
117.409264944,55.343711820
117.513713216,59.474698766
117.619062397,60.400545967
117.723944534,62.034108518
117.827341497,61.621220572
117.930498228,65.288708799
118.034109727,63.612082681
118.137645198,66.443487624
118.241172937,69.190533523
118.345020130,65.468860220
118.449092731,68.917445250
118.552407772,68.266800545
118.657479006,65.938468086
118.759773101,64.054406900
118.862638605,65.184011525
118.966935752,65.379945589
119.071935173,59.740813867
119.174902368,61.935601259
119.278305995,61.397638498
119.385209980,61.196339123
119.489118953,57.329282976
119.591971821,60.254789392
119.696530141,62.361437529
119.800751804,62.910467011
119.905457053,62.896586544
120.008821466,60.559998479
120.112883703,61.644389697
120.215801981,60.084336467
120.319815164,61.057772292
120.422262161,61.702014002
120.526404129,61.395821992
120.631970733,63.789869103
120.735015715,60.296810486
120.840067880,57.071683905
